timestamp,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,roll_deg,pitch_deg,yaw_deg,mx,my,mz,time_year,time_month,time_day,time_hour,time_minute,time_second,time_ms,lat,lon,alt_m,speed_kn,course_deg,hdop,nsats,fix
1761737483.737719,0.1240234375,-0.2685546875,0.96044921875,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-705,4791,-6647,2025,8,21,3,16,3,333,,,,,,,,
1761737483.737746,0.1240234375,-0.2685546875,0.96044921875,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-705,4791,-6647,2025,8,21,3,16,3,333,,,,,,,,
1761737483.739300,0.1240234375,-0.2685546875,0.96044921875,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-705,4791,-6647,2025,8,21,3,16,3,333,,,,,,,,
1761737483.739341,0.1240234375,-0.2685546875,0.96044921875,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-705,4791,-6647,2025,8,21,3,16,3,338,,,,,,,,
1761737483.739370,0.12109375,-0.26806640625,0.96337890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-705,4791,-6647,2025,8,21,3,16,3,338,,,,,,,,
1761737483.740963,0.12109375,-0.26806640625,0.96337890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-705,4791,-6647,2025,8,21,3,16,3,338,,,,,,,,
1761737483.741030,0.12109375,-0.26806640625,0.96337890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-705,4791,-6647,2025,8,21,3,16,3,338,,,,,,,,
1761737483.741069,0.12109375,-0.26806640625,0.96337890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-706,4792,-6648,2025,8,21,3,16,3,338,,,,,,,,
1761737483.742348,0.12109375,-0.26806640625,0.96337890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-706,4792,-6648,2025,8,21,3,16,3,338,,,,,,,,
1761737483.742402,0.12109375,-0.26806640625,0.96337890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-706,4792,-6648,2025,8,21,3,16,3,338,,,,,,,,
1761737483.742435,0.12109375,-0.26806640625,0.96337890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-706,4792,-6648,2025,8,21,3,16,3,338,,,,,,,,
1761737483.743977,0.12109375,-0.26806640625,0.96337890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-706,4792,-6648,2025,8,21,3,16,3,338,,,,,,,,
1761737483.744030,0.12109375,-0.26806640625,0.96337890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-706,4792,-6648,2025,8,21,3,16,3,338,,,,,,,,
1761737483.744062,0.12109375,-0.26806640625,0.96337890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-706,4792,-6648,2025,8,21,3,16,3,343,,,,,,,,
1761737483.745588,0.1240234375,-0.26953125,0.96240234375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-706,4792,-6648,2025,8,21,3,16,3,343,,,,,,,,
1761737483.745690,0.1240234375,-0.26953125,0.96240234375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-706,4792,-6648,2025,8,21,3,16,3,343,,,,,,,,
1761737483.745761,0.1240234375,-0.26953125,0.96240234375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-706,4792,-6648,2025,8,21,3,16,3,343,,,,,,,,
1761737483.746563,0.1240234375,-0.26953125,0.96240234375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-706,4794,-6648,2025,8,21,3,16,3,343,,,,,,,,
1761737483.746598,0.1240234375,-0.26953125,0.96240234375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-706,4794,-6648,2025,8,21,3,16,3,343,,,,,,,,
1761737483.746624,0.1240234375,-0.26953125,0.96240234375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-706,4794,-6648,2025,8,21,3,16,3,343,,,,,,,,
1761737483.748313,0.1240234375,-0.26953125,0.96240234375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-706,4794,-6648,2025,8,21,3,16,3,343,,,,,,,,
1761737483.748371,0.1240234375,-0.26953125,0.96240234375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-706,4794,-6648,2025,8,21,3,16,3,343,,,,,,,,
1761737483.748404,0.1240234375,-0.26953125,0.96240234375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-706,4794,-6648,2025,8,21,3,16,3,343,,,,,,,,
1761737483.749725,0.1240234375,-0.26953125,0.96240234375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-706,4794,-6648,2025,8,21,3,16,3,348,,,,,,,,
1761737483.749783,0.12255859375,-0.26806640625,0.962890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-706,4794,-6648,2025,8,21,3,16,3,348,,,,,,,,
1761737483.749825,0.12255859375,-0.26806640625,0.962890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-706,4794,-6648,2025,8,21,3,16,3,348,,,,,,,,
1761737483.751125,0.12255859375,-0.26806640625,0.962890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-706,4794,-6648,2025,8,21,3,16,3,348,,,,,,,,
1761737483.751190,0.12255859375,-0.26806640625,0.962890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-704,4796,-6646,2025,8,21,3,16,3,348,,,,,,,,
1761737483.751227,0.12255859375,-0.26806640625,0.962890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-704,4796,-6646,2025,8,21,3,16,3,348,,,,,,,,
1761737483.752464,0.12255859375,-0.26806640625,0.962890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-704,4796,-6646,2025,8,21,3,16,3,348,,,,,,,,
1761737483.752508,0.12255859375,-0.26806640625,0.962890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-704,4796,-6646,2025,8,21,3,16,3,348,,,,,,,,
1761737483.753895,0.12255859375,-0.26806640625,0.962890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-704,4796,-6646,2025,8,21,3,16,3,348,,,,,,,,
1761737483.753937,0.12255859375,-0.26806640625,0.962890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-704,4796,-6646,2025,8,21,3,16,3,348,,,,,,,,
1761737483.753964,0.12255859375,-0.26806640625,0.962890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-704,4796,-6646,2025,8,21,3,16,3,353,,,,,,,,
1761737483.755242,0.1201171875,-0.26611328125,0.958984375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-704,4796,-6646,2025,8,21,3,16,3,353,,,,,,,,
1761737483.755299,0.1201171875,-0.26611328125,0.958984375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-704,4796,-6646,2025,8,21,3,16,3,353,,,,,,,,
1761737483.755331,0.1201171875,-0.26611328125,0.958984375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-704,4796,-6646,2025,8,21,3,16,3,353,,,,,,,,
1761737483.756626,0.1201171875,-0.26611328125,0.958984375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-704,4798,-6643,2025,8,21,3,16,3,353,,,,,,,,
1761737483.757189,0.1201171875,-0.26611328125,0.958984375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-704,4798,-6643,2025,8,21,3,16,3,353,,,,,,,,
1761737483.757221,0.1201171875,-0.26611328125,0.958984375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-704,4798,-6643,2025,8,21,3,16,3,353,,,,,,,,
1761737483.758249,0.1201171875,-0.26611328125,0.958984375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-704,4798,-6643,2025,8,21,3,16,3,353,,,,,,,,
1761737483.758287,0.1201171875,-0.26611328125,0.958984375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-704,4798,-6643,2025,8,21,3,16,3,353,,,,,,,,
1761737483.758314,0.1201171875,-0.26611328125,0.958984375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-704,4798,-6643,2025,8,21,3,16,3,353,,,,,,,,
1761737483.759603,0.1201171875,-0.26611328125,0.958984375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-704,4798,-6643,2025,8,21,3,16,3,358,,,,,,,,
1761737483.759642,0.12158203125,-0.271484375,0.95849609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-704,4798,-6643,2025,8,21,3,16,3,358,,,,,,,,
1761737483.759677,0.12158203125,-0.271484375,0.95849609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.998779296875,-704,4798,-6643,2025,8,21,3,16,3,358,,,,,,,,
1761737483.760987,0.12158203125,-0.271484375,0.95849609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-704,4798,-6643,2025,8,21,3,16,3,358,,,,,,,,
1761737483.761031,0.12158203125,-0.271484375,0.95849609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-703,4799,-6643,2025,8,21,3,16,3,358,,,,,,,,
1761737483.761062,0.12158203125,-0.271484375,0.95849609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-703,4799,-6643,2025,8,21,3,16,3,358,,,,,,,,
1761737483.762378,0.12158203125,-0.271484375,0.95849609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-703,4799,-6643,2025,8,21,3,16,3,358,,,,,,,,
1761737483.762414,0.12158203125,-0.271484375,0.95849609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-703,4799,-6643,2025,8,21,3,16,3,358,,,,,,,,
1761737483.762442,0.12158203125,-0.271484375,0.95849609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-703,4799,-6643,2025,8,21,3,16,3,358,,,,,,,,
1761737483.764015,0.12158203125,-0.271484375,0.95849609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-703,4799,-6643,2025,8,21,3,16,3,358,,,,,,,,
1761737483.764052,0.12158203125,-0.271484375,0.95849609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-703,4799,-6643,2025,8,21,3,16,3,363,,,,,,,,
1761737483.764081,0.123046875,-0.26904296875,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-703,4799,-6643,2025,8,21,3,16,3,363,,,,,,,,
1761737483.765399,0.123046875,-0.26904296875,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-703,4799,-6643,2025,8,21,3,16,3,363,,,,,,,,
1761737483.765442,0.123046875,-0.26904296875,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-703,4799,-6643,2025,8,21,3,16,3,363,,,,,,,,
1761737483.765475,0.123046875,-0.26904296875,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4798,-6645,2025,8,21,3,16,3,363,,,,,,,,
1761737483.766784,0.123046875,-0.26904296875,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4798,-6645,2025,8,21,3,16,3,363,,,,,,,,
1761737483.766822,0.123046875,-0.26904296875,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4798,-6645,2025,8,21,3,16,3,363,,,,,,,,
1761737483.766849,0.123046875,-0.26904296875,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4798,-6645,2025,8,21,3,16,3,363,,,,,,,,
1761737483.768824,0.123046875,-0.26904296875,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4798,-6645,2025,8,21,3,16,3,363,,,,,,,,
1761737483.768854,0.123046875,-0.26904296875,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4798,-6645,2025,8,21,3,16,3,363,,,,,,,,
1761737483.769783,0.123046875,-0.26904296875,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4798,-6645,2025,8,21,3,16,3,368,,,,,,,,
1761737483.769822,0.12109375,-0.271484375,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4798,-6645,2025,8,21,3,16,3,368,,,,,,,,
1761737483.769857,0.12109375,-0.271484375,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4798,-6645,2025,8,21,3,16,3,368,,,,,,,,
1761737483.771173,0.12109375,-0.271484375,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4798,-6645,2025,8,21,3,16,3,368,,,,,,,,
1761737483.771217,0.12109375,-0.271484375,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4796,-6650,2025,8,21,3,16,3,368,,,,,,,,
1761737483.771248,0.12109375,-0.271484375,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4796,-6650,2025,8,21,3,16,3,368,,,,,,,,
1761737483.772555,0.12109375,-0.271484375,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4796,-6650,2025,8,21,3,16,3,368,,,,,,,,
1761737483.772591,0.12109375,-0.271484375,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4796,-6650,2025,8,21,3,16,3,368,,,,,,,,
1761737483.772618,0.12109375,-0.271484375,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4796,-6650,2025,8,21,3,16,3,368,,,,,,,,
1761737483.774129,0.12109375,-0.271484375,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4796,-6650,2025,8,21,3,16,3,368,,,,,,,,
1761737483.774167,0.12109375,-0.271484375,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4796,-6650,2025,8,21,3,16,3,373,,,,,,,,
1761737483.774198,0.12109375,-0.2666015625,0.962890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4796,-6650,2025,8,21,3,16,3,373,,,,,,,,
1761737483.775541,0.12109375,-0.2666015625,0.962890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4796,-6650,2025,8,21,3,16,3,373,,,,,,,,
1761737483.775584,0.12109375,-0.2666015625,0.962890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4796,-6650,2025,8,21,3,16,3,373,,,,,,,,
1761737483.775616,0.12109375,-0.2666015625,0.962890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-703,4794,-6658,2025,8,21,3,16,3,373,,,,,,,,
1761737483.776920,0.12109375,-0.2666015625,0.962890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-703,4794,-6658,2025,8,21,3,16,3,373,,,,,,,,
1761737483.776957,0.12109375,-0.2666015625,0.962890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-703,4794,-6658,2025,8,21,3,16,3,373,,,,,,,,
1761737483.776984,0.12109375,-0.2666015625,0.962890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-703,4794,-6658,2025,8,21,3,16,3,373,,,,,,,,
1761737483.778539,0.12109375,-0.2666015625,0.962890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-703,4794,-6658,2025,8,21,3,16,3,373,,,,,,,,
1761737483.778576,0.12109375,-0.2666015625,0.962890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-703,4794,-6658,2025,8,21,3,16,3,373,,,,,,,,
1761737483.778603,0.12109375,-0.2666015625,0.962890625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-703,4794,-6658,2025,8,21,3,16,3,378,,,,,,,,
1761737483.780205,0.12255859375,-0.27001953125,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-703,4794,-6658,2025,8,21,3,16,3,378,,,,,,,,
1761737483.780249,0.12255859375,-0.27001953125,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-703,4794,-6658,2025,8,21,3,16,3,378,,,,,,,,
1761737483.780280,0.12255859375,-0.27001953125,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-703,4794,-6658,2025,8,21,3,16,3,378,,,,,,,,
1761737483.781495,0.12255859375,-0.27001953125,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4791,-6664,2025,8,21,3,16,3,378,,,,,,,,
1761737483.781559,0.12255859375,-0.27001953125,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4791,-6664,2025,8,21,3,16,3,378,,,,,,,,
1761737483.781592,0.12255859375,-0.27001953125,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4791,-6664,2025,8,21,3,16,3,378,,,,,,,,
1761737483.782890,0.12255859375,-0.27001953125,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4791,-6664,2025,8,21,3,16,3,378,,,,,,,,
1761737483.782947,0.12255859375,-0.27001953125,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4791,-6664,2025,8,21,3,16,3,378,,,,,,,,
1761737483.782980,0.12255859375,-0.27001953125,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4791,-6664,2025,8,21,3,16,3,378,,,,,,,,
1761737483.784563,0.12255859375,-0.27001953125,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4791,-6664,2025,8,21,3,16,3,383,,,,,,,,
1761737483.784608,0.123046875,-0.26904296875,0.958984375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4791,-6664,2025,8,21,3,16,3,383,,,,,,,,
1761737483.785924,0.123046875,-0.26904296875,0.958984375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4791,-6664,2025,8,21,3,16,3,383,,,,,,,,
1761737483.785989,0.123046875,-0.26904296875,0.958984375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4791,-6664,2025,8,21,3,16,3,383,,,,,,,,
1761737483.786027,0.123046875,-0.26904296875,0.958984375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4789,-6669,2025,8,21,3,16,3,383,,,,,,,,
1761737483.787304,0.123046875,-0.26904296875,0.958984375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4789,-6669,2025,8,21,3,16,3,383,,,,,,,,
1761737483.787358,0.123046875,-0.26904296875,0.958984375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4789,-6669,2025,8,21,3,16,3,383,,,,,,,,
1761737483.787389,0.123046875,-0.26904296875,0.958984375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4789,-6669,2025,8,21,3,16,3,383,,,,,,,,
1761737483.788961,0.123046875,-0.26904296875,0.958984375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4789,-6669,2025,8,21,3,16,3,383,,,,,,,,
1761737483.789017,0.123046875,-0.26904296875,0.958984375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4789,-6669,2025,8,21,3,16,3,383,,,,,,,,
1761737483.789050,0.123046875,-0.26904296875,0.958984375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4789,-6669,2025,8,21,3,16,3,388,,,,,,,,
1761737483.790334,0.125,-0.2685546875,0.95849609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4789,-6669,2025,8,21,3,16,3,388,,,,,,,,
1761737483.790400,0.125,-0.2685546875,0.95849609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4789,-6669,2025,8,21,3,16,3,388,,,,,,,,
1761737483.790438,0.125,-0.2685546875,0.95849609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4789,-6669,2025,8,21,3,16,3,388,,,,,,,,
1761737483.791720,0.125,-0.2685546875,0.95849609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-701,4788,-6672,2025,8,21,3,16,3,388,,,,,,,,
1761737483.791784,0.125,-0.2685546875,0.95849609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-701,4788,-6672,2025,8,21,3,16,3,388,,,,,,,,
1761737483.791816,0.125,-0.2685546875,0.95849609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-701,4788,-6672,2025,8,21,3,16,3,388,,,,,,,,
1761737483.793319,0.125,-0.2685546875,0.95849609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-701,4788,-6672,2025,8,21,3,16,3,388,,,,,,,,
1761737483.793373,0.125,-0.2685546875,0.95849609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-701,4788,-6672,2025,8,21,3,16,3,388,,,,,,,,
1761737483.793406,0.125,-0.2685546875,0.95849609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-701,4788,-6672,2025,8,21,3,16,3,388,,,,,,,,
1761737483.794720,0.125,-0.2685546875,0.95849609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-701,4788,-6672,2025,8,21,3,16,3,393,,,,,,,,
1761737483.794779,0.12109375,-0.26708984375,0.9619140625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-701,4788,-6672,2025,8,21,3,16,3,393,,,,,,,,
1761737483.794823,0.12109375,-0.26708984375,0.9619140625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-701,4788,-6672,2025,8,21,3,16,3,393,,,,,,,,
1761737483.796131,0.12109375,-0.26708984375,0.9619140625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-701,4788,-6672,2025,8,21,3,16,3,393,,,,,,,,
1761737483.796196,0.12109375,-0.26708984375,0.9619140625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-701,4786,-6673,2025,8,21,3,16,3,393,,,,,,,,
1761737483.796231,0.12109375,-0.26708984375,0.9619140625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-701,4786,-6673,2025,8,21,3,16,3,393,,,,,,,,
1761737483.797485,0.12109375,-0.26708984375,0.9619140625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-701,4786,-6673,2025,8,21,3,16,3,393,,,,,,,,
1761737483.797539,0.12109375,-0.26708984375,0.9619140625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-701,4786,-6673,2025,8,21,3,16,3,393,,,,,,,,
1761737483.797571,0.12109375,-0.26708984375,0.9619140625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-701,4786,-6673,2025,8,21,3,16,3,393,,,,,,,,
1761737483.799146,0.12109375,-0.26708984375,0.9619140625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-701,4786,-6673,2025,8,21,3,16,3,393,,,,,,,,
1761737483.799212,0.12109375,-0.26708984375,0.9619140625,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-701,4786,-6673,2025,8,21,3,16,3,398,,,,,,,,
1761737483.799242,0.12255859375,-0.26953125,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-701,4786,-6673,2025,8,21,3,16,3,398,,,,,,,,
1761737483.800520,0.12255859375,-0.26953125,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-701,4786,-6673,2025,8,21,3,16,3,398,,,,,,,,
1761737483.800574,0.12255859375,-0.26953125,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-701,4786,-6673,2025,8,21,3,16,3,398,,,,,,,,
1761737483.801935,0.12255859375,-0.26953125,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4786,-6673,2025,8,21,3,16,3,398,,,,,,,,
1761737483.802423,0.12255859375,-0.26953125,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4786,-6673,2025,8,21,3,16,3,398,,,,,,,,
1761737483.802463,0.12255859375,-0.26953125,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4786,-6673,2025,8,21,3,16,3,398,,,,,,,,
1761737483.803208,0.12255859375,-0.26953125,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4786,-6673,2025,8,21,3,16,3,398,,,,,,,,
1761737483.803240,0.12255859375,-0.26953125,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4786,-6673,2025,8,21,3,16,3,398,,,,,,,,
1761737483.803266,0.12255859375,-0.26953125,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4786,-6673,2025,8,21,3,16,3,398,,,,,,,,
1761737483.804782,0.12255859375,-0.26953125,0.96142578125,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4786,-6673,2025,8,21,3,16,3,403,,,,,,,,
1761737483.804842,0.12451171875,-0.26708984375,0.9599609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4786,-6673,2025,8,21,3,16,3,403,,,,,,,,
1761737483.804885,0.12451171875,-0.26708984375,0.9599609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4786,-6673,2025,8,21,3,16,3,403,,,,,,,,
1761737483.806201,0.12451171875,-0.26708984375,0.9599609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4786,-6673,2025,8,21,3,16,3,403,,,,,,,,
1761737483.806267,0.12451171875,-0.26708984375,0.9599609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4785,-6671,2025,8,21,3,16,3,403,,,,,,,,
1761737483.806299,0.12451171875,-0.26708984375,0.9599609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4785,-6671,2025,8,21,3,16,3,403,,,,,,,,
1761737483.807610,0.12451171875,-0.26708984375,0.9599609375,0.0,0.0,0.0,-16.644287109375,-6.1029052734375,4.9932861328125,-702,4785,-6671,2025,8,21,3,16,3,403,,,,,,,,
