date,UTC,sun_elevation_deg,sun_azimuth_deg,sun_declination_deg,direct,diffuse,total
20100708,10:00,66.99,155.29,22.46,27.5,255.2,282.6
20100708,11:00,68.22,192.06,22.46,24.4,221.6,245.9
20100708,12:00,63.06,223.74,22.45,26.2,223.9,250.0
20100708,13:00,54.26,244.59,22.45,18.4,174.6,193.0
20100708,14:00,43.99,258.92,22.44,14.0,167.3,181.3
20100708,15:00,33.24,270.17,22.44,22.4,151.3,173.7
20100708,16:00,22.48,280.08,22.43,56.3,113.1,169.4
20100708,17:00,12.04,289.64,22.43,54.2,97.0,151.2
20100708,18:00,2.21,299.5,22.42,40.4,78.1,118.5
20100708,19:00,-6.66,310.16,22.42,0.1,1.4,1.5
20100708,20:00,-14.17,322.02,22.41,0.0,0.7,0.7
20100708,21:00,-19.8,335.27,22.41,0.0,0.5,0.5
20100708,22:00,-23.06,349.75,22.4,0.0,0.0,0.0
20100708,23:00,-23.58,4.84,22.4,0.0,0.0,0.0
20100709,00:00,-21.29,19.64,22.39,0.0,0.0,0.0
20100709,01:00,-16.46,33.38,22.39,0.0,0.0,0.0
20100709,02:00,-9.58,45.74,22.38,0.0,0.0,0.0
20100709,03:00,-1.15,56.8,22.38,0.0,0.0,0.0
20100709,04:00,8.37,66.91,22.37,10.7,22.2,32.9
20100709,05:00,18.63,76.52,22.37,54.2,43.4,97.6
20100709,06:00,29.3,86.23,22.36,114.9,61.0,175.8
20100709,07:00,40.09,96.87,22.36,385.3,119.3,504.7
20100709,08:00,50.59,109.83,22.35,409.0,152.0,561.0
20100709,09:00,60.08,127.81,22.35,421.2,184.8,606.0
20100709,10:00,66.87,155.3,22.34,361.3,304.9,666.2
20100709,11:00,68.1,191.92,22.34,339.8,299.6,639.4
20100709,12:00,62.98,223.54,22.33,372.8,298.3,671.1
20100709,13:00,54.2,244.4,22.33,553.0,214.0,767.0
20100709,14:00,43.94,258.77,22.32,566.2,174.0,740.2
20100709,15:00,33.19,270.03,22.32,519.2,160.5,679.8
20100709,16:00,22.43,279.96,22.31,238.5,135.9,374.5
20100709,17:00,11.99,289.52,22.31,185.1,109.3,294.4
20100709,18:00,2.15,299.39,22.3,131.6,86.5,218.2
20100709,19:00,-6.74,310.06,22.3,0.1,1.4,1.6
20100709,20:00,-14.25,321.93,22.29,0.1,0.7,0.8
20100709,21:00,-19.9,335.19,22.29,0.0,0.5,0.5
20100709,22:00,-23.18,349.69,22.28,0.0,0.0,0.0
20100709,23:00,-23.7,4.81,22.28,0.0,0.0,0.0
20100710,00:00,-21.41,19.63,22.27,0.0,0.0,0.0
20100710,01:00,-16.58,33.4,22.27,0.0,0.0,0.0
20100710,02:00,-9.7,45.78,22.26,0.0,0.0,0.0
20100710,03:00,-1.26,56.86,22.26,0.0,0.0,0.0
20100710,04:00,8.27,66.97,22.25,10.0,21.1,31.2
20100710,05:00,18.52,76.6,22.25,52.0,42.7,94.6
20100710,06:00,29.2,86.32,22.24,112.6,59.3,171.9
20100710,07:00,39.98,96.96,22.24,392.0,109.9,501.9
20100710,08:00,50.49,109.93,22.23,460.1,120.4,580.5
20100710,09:00,59.96,127.91,22.23,482.0,145.8,627.8
20100710,10:00,66.74,155.32,22.22,454.7,229.9,684.6
20100710,11:00,67.99,191.78,22.21,437.6,242.1,679.7
20100710,12:00,62.89,223.33,22.21,444.1,233.8,678.0
20100710,13:00,54.13,244.21,22.2,360.8,274.8,635.6
20100710,14:00,43.89,258.61,22.2,381.5,241.4,622.8
20100710,15:00,33.14,269.89,22.19,371.0,217.6,588.6
20100710,16:00,22.38,279.83,22.19,221.7,131.2,352.9
20100710,17:00,11.92,289.41,22.18,154.3,111.7,266.0
20100710,18:00,2.08,299.28,22.18,109.0,87.6,196.6
20100710,19:00,-6.82,309.96,22.17,0.2,1.3,1.4
20100710,20:00,-14.35,321.84,22.17,0.1,0.6,0.7
20100710,21:00,-20.01,335.11,22.16,0.1,0.4,0.5
20100710,22:00,-23.3,349.64,22.16,0.0,0.0,0.0
20100710,23:00,-23.83,4.78,22.15,0.0,0.0,0.0
20100711,00:00,-21.55,19.64,22.15,0.0,0.0,0.0
20100711,01:00,-16.71,33.43,22.14,0.0,0.0,0.0
20100711,02:00,-9.82,45.82,22.13,0.0,0.0,0.0
20100711,03:00,-1.38,56.91,22.13,0.0,0.0,0.0
20100711,04:00,8.15,67.04,22.12,7.1,22.1,29.2
20100711,05:00,18.41,76.68,22.12,44.5,46.6,91.1
20100711,06:00,29.09,86.41,22.11,104.7,63.4,168.2
20100711,07:00,39.88,97.07,22.11,384.2,111.3,495.5
20100711,08:00,50.37,110.05,22.1,435.3,135.0,570.3
20100711,09:00,59.84,128.02,22.1,432.4,163.1,595.5
20100711,10:00,66.61,155.35,22.09,566.2,209.3,775.5
20100711,11:00,67.86,191.64,22.08,525.0,220.1,745.1
20100711,12:00,62.8,223.12,22.08,509.0,217.3,726.3
20100711,13:00,54.06,244.02,22.07,358.4,265.3,623.7
20100711,14:00,43.82,258.44,22.07,300.2,272.3,572.5
20100711,15:00,33.08,269.74,22.06,287.0,251.1,538.1
20100711,16:00,22.32,279.7,22.06,203.5,132.2,335.7
20100711,17:00,11.86,289.29,22.05,146.7,110.4,257.1
20100711,18:00,2.0,299.17,22.05,103.2,85.7,188.9
20100711,19:00,-6.91,309.85,22.04,0.0,1.0,1.1
20100711,20:00,-14.45,321.74,22.03,0.0,0.5,0.5
20100711,21:00,-20.13,335.04,22.03,0.0,0.3,0.4
20100711,22:00,-23.43,349.58,22.02,0.0,0.0,0.0
20100711,23:00,-23.97,4.76,22.02,0.0,0.0,0.0
20100712,00:00,-21.68,19.64,22.01,0.0,0.0,0.0
20100712,01:00,-16.85,33.46,22.01,0.0,0.0,0.0
20100712,02:00,-9.95,45.87,22.0,0.0,0.0,0.0
20100712,03:00,-1.5,56.98,21.99,0.0,0.0,0.0
20100712,04:00,8.04,67.12,21.99,5.5,19.5,25.0
20100712,05:00,18.3,76.77,21.98,31.9,45.9,77.8
20100712,06:00,28.98,86.51,21.98,83.9,67.5,151.3
20100712,07:00,39.77,97.18,21.97,295.1,157.2,452.4
20100712,08:00,50.26,110.17,21.97,271.4,219.2,490.6
20100712,09:00,59.71,128.14,21.96,286.2,256.4,542.6
20100712,10:00,66.47,155.39,21.95,476.2,250.7,726.9
20100712,11:00,67.73,191.51,21.95,497.3,256.2,753.5
20100712,12:00,62.7,222.9,21.94,475.6,268.8,744.4
20100712,13:00,53.98,243.82,21.94,257.2,302.9,560.1
20100712,14:00,43.76,258.27,21.93,256.9,287.1,544.0
20100712,15:00,33.02,269.59,21.92,227.6,272.5,500.0
20100712,16:00,22.25,279.56,21.92,118.8,188.4,307.2
20100712,17:00,11.79,289.16,21.91,82.7,149.2,231.9
20100712,18:00,1.92,299.05,21.91,57.7,113.4,171.1
20100712,19:00,-7.0,309.75,21.9,0.0,1.2,1.2
20100712,20:00,-14.56,321.65,21.89,0.0,0.6,0.6
20100712,21:00,-20.25,334.96,21.89,0.0,0.4,0.4
20100712,22:00,-23.56,349.53,21.88,0.0,0.0,0.0
20100712,23:00,-24.11,4.74,21.88,0.0,0.0,0.0
20100713,00:00,-21.83,19.65,21.87,0.0,0.0,0.0
20100713,01:00,-16.99,33.49,21.87,0.0,0.0,0.0
20100713,02:00,-10.08,45.93,21.86,0.0,0.0,0.0
20100713,03:00,-1.63,57.05,21.85,0.0,0.0,0.0
20100713,04:00,7.92,67.2,21.85,7.2,20.4,27.7
20100713,05:00,18.19,76.86,21.84,46.0,42.8,88.9
20100713,06:00,28.87,86.61,21.84,106.8,58.5,165.3
20100713,07:00,39.66,97.3,21.83,385.6,106.9,492.5
20100713,08:00,50.14,110.3,21.82,432.3,125.1,557.4
20100713,09:00,59.58,128.27,21.82,446.0,150.8,596.8
20100713,10:00,66.33,155.44,21.81,510.1,220.7,730.7
20100713,11:00,67.6,191.38,21.8,497.2,231.0,728.2
20100713,12:00,62.59,222.69,21.8,522.7,231.8,754.5
20100713,13:00,53.9,243.61,21.79,509.6,196.4,706.0
20100713,14:00,43.69,258.09,21.79,452.6,195.4,647.9
20100713,15:00,32.95,269.44,21.78,423.5,183.1,606.6
20100713,16:00,22.18,279.42,21.77,238.8,125.2,364.0
20100713,17:00,11.71,289.03,21.77,183.5,102.4,285.9
20100713,18:00,1.83,298.93,21.76,131.9,80.1,211.9
20100713,19:00,-7.1,309.64,21.76,0.2,1.0,1.1
20100713,20:00,-14.67,321.55,21.75,0.1,0.5,0.6
20100713,21:00,-20.38,334.88,21.74,0.1,0.3,0.4
20100713,22:00,-23.7,349.48,21.74,0.0,0.0,0.0
20100713,23:00,-24.26,4.72,21.73,0.0,0.0,0.0
20100714,00:00,-21.97,19.66,21.72,0.0,0.0,0.0
20100714,01:00,-17.13,33.53,21.72,0.0,0.0,0.0
20100714,02:00,-10.22,45.99,21.71,0.0,0.0,0.0
20100714,03:00,-1.76,57.12,21.71,0.0,0.0,0.0
20100714,04:00,7.8,67.29,21.7,8.6,18.6,27.2
20100714,05:00,18.07,76.96,21.69,48.7,40.1,88.8
20100714,06:00,28.75,86.72,21.69,109.1,56.2,165.4
20100714,07:00,39.54,97.42,21.68,388.2,104.3,492.5
20100714,08:00,50.02,110.44,21.67,441.1,120.9,562.0
20100714,09:00,59.45,128.4,21.67,462.6,145.1,607.7
20100714,10:00,66.18,155.5,21.66,505.9,221.6,727.5
20100714,11:00,67.45,191.25,21.66,482.0,226.0,708.0
20100714,12:00,62.48,222.47,21.65,450.5,246.0,696.5
20100714,13:00,53.81,243.4,21.64,371.0,257.7,628.7
20100714,14:00,43.61,257.91,21.64,372.8,246.1,619.0
20100714,15:00,32.87,269.28,21.63,358.5,223.8,582.3
20100714,16:00,22.1,279.28,21.62,224.4,127.2,351.6
20100714,17:00,11.62,288.9,21.62,171.8,104.9,276.7
20100714,18:00,1.74,298.81,21.61,122.2,82.5,204.7
20100714,19:00,-7.21,309.53,21.6,0.1,0.9,1.0
20100714,20:00,-14.79,321.45,21.6,0.1,0.4,0.5
20100714,21:00,-20.51,334.8,21.59,0.0,0.3,0.3
20100714,22:00,-23.85,349.43,21.58,0.0,0.0,0.0
