Station,UTC_Hour,Frequency_Hz,PLV
IST,2017-03-28T11,6.76,0.26764885165507346
IST,2017-03-28T11,6.761,0.2795131340001046
IST,2017-03-28T11,6.762,0.28997977255342616
IST,2017-03-28T11,6.763,0.29899969107212765
IST,2017-03-28T11,6.764,0.30648914743494726
IST,2017-03-28T11,6.765,0.31231089095260184
IST,2017-03-28T11,6.766,0.3162913856165388
IST,2017-03-28T11,6.767,0.31813394278609725
IST,2017-03-28T11,6.768,0.312284047474577
IST,2017-03-28T11,6.769,0.31133611885559287
IST,2017-03-28T11,6.77,0.3137663157603774
IST,2017-03-28T11,6.771,0.31915731919403423
IST,2017-03-28T11,6.772,0.3262497368655845
IST,2017-03-28T11,6.773,0.3346423276144723
IST,2017-03-28T11,6.774,0.3438868544735756
IST,2017-03-28T11,6.775,0.35358463455371514
IST,2017-03-28T11,6.776,0.3633917103822918
IST,2017-03-28T11,6.777,0.37301327863552275
IST,2017-03-28T11,6.778,0.3821951784931204
IST,2017-03-28T11,6.779,0.3907061185573746
IST,2017-03-28T11,6.78,0.39829390146503885
IST,2017-03-28T11,6.781,0.40486427710668244
IST,2017-03-28T11,6.782,0.40956948641115976
IST,2017-03-28T11,6.783,0.41202789567635545
IST,2017-03-28T11,6.784,0.41124770444392056
IST,2017-03-28T11,6.785,0.40477679678607775
IST,2017-03-28T11,6.786,0.3876148476385059
IST,2017-03-28T11,6.787,0.3808704994832707
IST,2017-03-28T11,6.788,0.37815803393763064
IST,2017-03-28T11,6.789,0.3772857475034975
IST,2017-03-28T11,6.79,0.3779400203404615
IST,2017-03-28T11,6.791,0.3799673934068214
IST,2017-03-28T11,6.792,0.38273873164996286
IST,2017-03-28T11,6.793,0.38691479024500786
IST,2017-03-28T11,6.794,0.39268655256772084
IST,2017-03-28T11,6.795,0.40178595883635393
IST,2017-03-28T11,6.796,0.41810834245388484
IST,2017-03-28T11,6.797,0.42701676490201806
IST,2017-03-28T11,6.798,0.43194775401163704
IST,2017-03-28T11,6.799,0.4342505636516835
IST,2017-03-28T11,6.8,0.4346229173806625
IST,2017-03-28T11,6.801,0.4330829754790158
IST,2017-03-28T11,6.802,0.42943706056439396
IST,2017-03-28T11,6.803,0.4239871603246659
IST,2017-03-28T11,6.804,0.41629837933874736
IST,2017-03-28T11,6.805,0.4065765123731692
IST,2017-03-28T11,6.806,0.39499829676499243
IST,2017-03-28T11,6.807,0.38164446649049877
IST,2017-03-28T11,6.808,0.3668386596379797
IST,2017-03-28T11,6.809,0.3509678347794889
IST,2017-03-28T11,6.81,0.33465210160129816
IST,2017-03-28T11,6.811,0.3177272945290062
IST,2017-03-28T11,6.812,0.30067903210727237
IST,2017-03-28T11,6.813,0.2837648819676935
IST,2017-03-28T11,6.814,0.2669649281704167
IST,2017-03-28T11,6.815,0.2502700631075846
IST,2017-03-28T11,6.816,0.2335185488774414
IST,2017-03-28T11,6.817,0.21638841338578782
IST,2017-03-28T11,6.818,0.19932098618998945
IST,2017-03-28T11,6.819,0.18324780594398823
IST,2017-03-28T11,6.82,0.17493919649518072
IST,2017-03-28T11,6.821,0.18192556764975723
IST,2017-03-28T11,6.822,0.19724628549884443
IST,2017-03-28T11,6.823,0.21203558591822352
IST,2017-03-28T11,6.824,0.2251241575658059
IST,2017-03-28T11,6.825,0.23885724826979515
IST,2017-03-28T11,6.826,0.2531219428282775
IST,2017-03-28T11,6.827,0.2680443006018658
IST,2017-03-28T11,6.828,0.28332975060637466
IST,2017-03-28T11,6.829,0.298782838868234
IST,2017-03-28T11,6.83,0.3137833930322372
IST,2017-03-28T11,6.831,0.32891618203522904
IST,2017-03-28T11,6.832,0.34347446830342815
IST,2017-03-28T11,6.833,0.3565958259703778
IST,2017-03-28T11,6.834,0.3688726425185355
IST,2017-03-28T11,6.835,0.37923582614964335
IST,2017-03-28T11,6.836,0.38649167134821827
IST,2017-03-28T11,6.837,0.3930701748102574
IST,2017-03-28T11,6.838,0.39875098525193137
IST,2017-03-28T11,6.839,0.4035385884971998
IST,2017-03-28T11,6.84,0.40666921497745145
IST,2017-03-28T11,6.841,0.40823106720442914
IST,2017-03-28T11,6.842,0.40852583273797616
IST,2017-03-28T11,6.843,0.4075036143299378
IST,2017-03-28T11,6.844,0.4052318815161756
IST,2017-03-28T11,6.845,0.4017321911224012
IST,2017-03-28T11,6.846,0.3976699014678312
IST,2017-03-28T11,6.847,0.3964375578573824
IST,2017-03-28T11,6.848,0.3972349824554897
IST,2017-03-28T11,6.849,0.39927195287633727
IST,2017-03-28T11,6.85,0.40134970276632825
IST,2017-03-28T11,6.851,0.4038275359967053
IST,2017-03-28T11,6.852,0.40617201709587714
IST,2017-03-28T11,6.853,0.40923102947482154
IST,2017-03-28T11,6.854,0.4128896535345073
IST,2017-03-28T11,6.855,0.4164367973893211
IST,2017-03-28T11,6.856,0.42051067627221905
IST,2017-03-28T11,6.857,0.42503683177701357
IST,2017-03-28T11,6.858,0.4301873424377402
IST,2017-03-28T11,6.859,0.43634660457358826
IST,2017-03-28T11,6.86,0.444586097939823
IST,2017-03-28T11,6.861,0.4561909477604418
IST,2017-03-28T11,6.862,0.469799025111687
IST,2017-03-28T11,6.863,0.4853215554937116
IST,2017-03-28T11,6.864,0.5033980878114382
IST,2017-03-28T11,6.865,0.5275165438093612
IST,2017-03-28T11,6.866,0.548811845325848
IST,2017-03-28T11,6.867,0.5680651637658068
IST,2017-03-28T11,6.868,0.5858541612317716
IST,2017-03-28T11,6.869,0.6025448953489846
IST,2017-03-28T11,6.87,0.6186823136471955
IST,2017-03-28T11,6.871,0.6360384344547507
IST,2017-03-28T11,6.872,0.6625834427960087
IST,2017-03-28T11,6.873,0.7016605582210179
IST,2017-03-28T11,6.874,0.7281345111839536
IST,2017-03-28T11,6.875,0.7469600166009245
IST,2017-03-28T11,6.876,0.7612826874624595
IST,2017-03-28T11,6.877,0.7725229002140817
IST,2017-03-28T11,6.878,0.7814906970059949
IST,2017-03-28T11,6.879,0.7887007381386901
IST,2017-03-28T11,6.88,0.794507303928431
IST,2017-03-28T11,6.881,0.7991724539930731
IST,2017-03-28T11,6.882,0.8031123018516751
IST,2017-03-28T11,6.883,0.8063227288961147
IST,2017-03-28T11,6.884,0.8085914379705228
IST,2017-03-28T11,6.885,0.8103114103031153
IST,2017-03-28T11,6.886,0.8115727290580681
IST,2017-03-28T11,6.887,0.8124453067825742
IST,2017-03-28T11,6.888,0.8129808542260878
IST,2017-03-28T11,6.889,0.813214434926337
IST,2017-03-28T11,6.89,0.813166429207195
IST,2017-03-28T11,6.891,0.8128483104950818
IST,2017-03-28T11,6.892,0.8122762805021112
IST,2017-03-28T11,6.893,0.8114755389253254
IST,2017-03-28T11,6.894,0.8104621468317289
IST,2017-03-28T11,6.895,0.8092328608025146
IST,2017-03-28T11,6.896,0.8077714007758263
IST,2017-03-28T11,6.897,0.8060585910189386
IST,2017-03-28T11,6.898,0.8040611242641365
IST,2017-03-28T11,6.899,0.8016691062604189
IST,2017-03-28T11,6.9,0.7987525447531576
IST,2017-03-28T11,6.901,0.795297184276239
IST,2017-03-28T11,6.902,0.7913651010451191
IST,2017-03-28T11,6.903,0.7869616686032168
IST,2017-03-28T11,6.904,0.7820571324835599
IST,2017-03-28T11,6.905,0.7766156224814843
IST,2017-03-28T11,6.906,0.7705928201304264
IST,2017-03-28T11,6.907,0.7639021202153348
IST,2017-03-28T11,6.908,0.7562223346891295
IST,2017-03-28T11,6.909,0.7463565640814576
IST,2017-03-28T11,6.91,0.7395864893624794
IST,2017-03-28T11,6.911,0.7340780853091505
IST,2017-03-28T11,6.912,0.7298494140655674
IST,2017-03-28T11,6.913,0.7268616636073311
IST,2017-03-28T11,6.914,0.7251532107128565
IST,2017-03-28T11,6.915,0.7247514233725387
IST,2017-03-28T11,6.916,0.7257249872597209
IST,2017-03-28T11,6.917,0.7282369990666996
IST,2017-03-28T11,6.918,0.7322794152785014
IST,2017-03-28T11,6.919,0.7377284551052711
IST,2017-03-28T11,6.92,0.7448587128352879
IST,2017-03-28T11,6.921,0.7527471817933922
IST,2017-03-28T11,6.922,0.7615178863086601
IST,2017-03-28T11,6.923,0.7711957014549368
IST,2017-03-28T11,6.924,0.782865789923508
IST,2017-03-28T11,6.925,0.7933040957586642
IST,2017-03-28T11,6.926,0.801236692281036
IST,2017-03-28T11,6.927,0.8070892412590689
IST,2017-03-28T11,6.928,0.8121891805818439
IST,2017-03-28T11,6.929,0.8149929858814391
IST,2017-03-28T11,6.93,0.8166604879850444
IST,2017-03-28T11,6.931,0.8171205108270209
IST,2017-03-28T11,6.932,0.8161893185661091
IST,2017-03-28T11,6.933,0.8150090547604945
IST,2017-03-28T11,6.934,0.8141183561468219
IST,2017-03-28T11,6.935,0.8133756891636084
IST,2017-03-28T11,6.936,0.8123913364236525
IST,2017-03-28T11,6.937,0.8109430823267242
IST,2017-03-28T11,6.938,0.8091477185667375
IST,2017-03-28T11,6.939,0.8069339215976601
IST,2017-03-28T11,6.94,0.8042011527429891
IST,2017-03-28T11,6.941,0.8006793286452104
IST,2017-03-28T11,6.942,0.7960683020564627
IST,2017-03-28T11,6.943,0.7906532859456699
IST,2017-03-28T11,6.944,0.7839297071788891
IST,2017-03-28T11,6.945,0.7751436777946581
IST,2017-03-28T11,6.946,0.7696888755566464
IST,2017-03-28T11,6.947,0.7660715931704379
IST,2017-03-28T11,6.948,0.7595664469100987
IST,2017-03-28T11,6.949,0.7530624692644039
IST,2017-03-28T11,6.95,0.7515655567992983
IST,2017-03-28T11,6.951,0.7514110624464325
IST,2017-03-28T11,6.952,0.7521187019409932
IST,2017-03-28T11,6.953,0.7533899894761491
IST,2017-03-28T11,6.954,0.7547602733500023
IST,2017-03-28T11,6.955,0.7564864874423602
IST,2017-03-28T11,6.956,0.7584733511221882
IST,2017-03-28T11,6.957,0.7606829417375329
IST,2017-03-28T11,6.958,0.7630862683394266
IST,2017-03-28T11,6.959,0.767269234815525
IST,2017-03-28T11,6.96,0.7707251736748478
IST,2017-03-28T11,6.961,0.7768898353322965
IST,2017-03-28T11,6.962,0.7845781924369732
IST,2017-03-28T11,6.963,0.7864724118374797
IST,2017-03-28T11,6.964,0.7834559722368084
IST,2017-03-28T11,6.965,0.774082681372069
IST,2017-03-28T11,6.966,0.7562206548167738
IST,2017-03-28T11,6.967,0.7182454799660901
IST,2017-03-28T11,6.968,0.6845604584827779
IST,2017-03-28T11,6.969,0.660967502573732
IST,2017-03-28T11,6.97,0.6433438348678985
IST,2017-03-28T11,6.971,0.6260226721081803
IST,2017-03-28T11,6.972,0.6087614377567665
IST,2017-03-28T11,6.973,0.5909141911632819
IST,2017-03-28T11,6.974,0.5762986953279227
IST,2017-03-28T11,6.975,0.5626885469858989
IST,2017-03-28T11,6.976,0.548086116829121
IST,2017-03-28T11,6.977,0.5309676883165777
IST,2017-03-28T11,6.978,0.5071552729111213
IST,2017-03-28T11,6.979,0.49053714160144724
IST,2017-03-28T11,6.98,0.47517399903959484
IST,2017-03-28T11,6.981,0.46000987650159963
IST,2017-03-28T11,6.982,0.4451288274158143
IST,2017-03-28T11,6.983,0.4306953335194961
IST,2017-03-28T11,6.984,0.4165987943982601
IST,2017-03-28T11,6.985,0.4029012163797161
IST,2017-03-28T11,6.986,0.3896575086500567
IST,2017-03-28T11,6.987,0.3769075510657054
IST,2017-03-28T11,6.988,0.3646781942136795
IST,2017-03-28T11,6.989,0.35295342062325835
IST,2017-03-28T11,6.99,0.34169479188691665
IST,2017-03-28T11,6.991,0.33122957823046406
IST,2017-03-28T11,6.992,0.321539314256433
IST,2017-03-28T11,6.993,0.31259279038292187
IST,2017-03-28T11,6.994,0.30440174440828155
IST,2017-03-28T11,6.995,0.29695500380686335
IST,2017-03-28T11,6.996,0.29030975842528234
IST,2017-03-28T11,6.997,0.2846896692818498
IST,2017-03-28T11,6.998,0.2800308153344788
IST,2017-03-28T11,6.999,0.27631098272129995
IST,2017-03-28T11,7.0,0.2735475125009919
IST,2017-03-28T11,7.001,0.2717563931901005
IST,2017-03-28T11,7.002,0.27094403863530253
IST,2017-03-28T11,7.003,0.2711012273750116
IST,2017-03-28T11,7.004,0.2721882085734586
IST,2017-03-28T11,7.005,0.2741085604703566
IST,2017-03-28T11,7.006,0.2768666133015748
IST,2017-03-28T11,7.007,0.28051426914759336
IST,2017-03-28T11,7.008,0.2848610013664718
IST,2017-03-28T11,7.009,0.28963051776728604
IST,2017-03-28T11,7.01,0.29486194940239463
IST,2017-03-28T11,7.011,0.30049003723623313
IST,2017-03-28T11,7.012,0.30619500915494025
IST,2017-03-28T11,7.013,0.31180626664735206
IST,2017-03-28T11,7.014,0.3171921838729095
IST,2017-03-28T11,7.015,0.32225135682800155
IST,2017-03-28T11,7.016,0.32692827330541263
IST,2017-03-28T11,7.017,0.33125252888615414
IST,2017-03-28T11,7.018,0.3352701173645715
IST,2017-03-28T11,7.019,0.3389654029543146
IST,2017-03-28T11,7.02,0.3422659324952993
IST,2017-03-28T11,7.021,0.3450283106608534
IST,2017-03-28T11,7.022,0.346991722169862
IST,2017-03-28T11,7.023,0.3476237491529693
IST,2017-03-28T11,7.024,0.3456374891654899
IST,2017-03-28T11,7.025,0.3415471418570868
IST,2017-03-28T11,7.026,0.338859133146811
IST,2017-03-28T11,7.027,0.33647951674423604
IST,2017-03-28T11,7.028,0.33764532264031344
IST,2017-03-28T11,7.029,0.3403700895873095
IST,2017-03-28T11,7.03,0.3443072018822912
IST,2017-03-28T11,7.031,0.3494530045595123
IST,2017-03-28T11,7.032,0.35600148959487377
IST,2017-03-28T11,7.033,0.3643538956012316
IST,2017-03-28T11,7.034,0.3753354747295509
IST,2017-03-28T11,7.035,0.39217845569604715
IST,2017-03-28T11,7.036,0.4116645002480431
IST,2017-03-28T11,7.037,0.43490889386434706
IST,2017-03-28T11,7.038,0.4608324406407552
IST,2017-03-28T11,7.039,0.47962364105164523
IST,2017-03-28T11,7.04,0.49549176700222936
IST,2017-03-28T11,7.041,0.509346990941303
IST,2017-03-28T11,7.042,0.5209386837555626
IST,2017-03-28T11,7.043,0.5306446666852143
IST,2017-03-28T11,7.044,0.5383712545439134
IST,2017-03-28T11,7.045,0.5442896294044974
IST,2017-03-28T11,7.046,0.5482673743020203
IST,2017-03-28T11,7.047,0.5511216314186171
IST,2017-03-28T11,7.048,0.5517209743979945
IST,2017-03-28T11,7.049,0.5498929954020921
IST,2017-03-28T11,7.05,0.5457863842414972
IST,2017-03-28T11,7.051,0.5349708587397307
IST,2017-03-28T11,7.052,0.5327582644816493
IST,2017-03-28T11,7.053,0.5271178184816804
IST,2017-03-28T11,7.054,0.520112150582084
IST,2017-03-28T11,7.055,0.5130781353113395
IST,2017-03-28T11,7.056,0.5058350309934564
IST,2017-03-28T11,7.057,0.4985458150011004
IST,2017-03-28T11,7.058,0.49045240498748854
IST,2017-03-28T11,7.059,0.48192373264838523
IST,2017-03-28T11,7.06,0.47324155821107255
IST,2017-03-28T11,7.061,0.46417160543068753
IST,2017-03-28T11,7.062,0.45459423080749495
IST,2017-03-28T11,7.063,0.4446730038458385
IST,2017-03-28T11,7.064,0.43438556355334756
IST,2017-03-28T11,7.065,0.4235401546584453
IST,2017-03-28T11,7.066,0.4118542377633605
IST,2017-03-28T11,7.067,0.3984141256840065
IST,2017-03-28T11,7.068,0.38037812484182504
IST,2017-03-28T11,7.069,0.37036000203231234
IST,2017-03-28T11,7.07,0.36484996316998497
IST,2017-03-28T11,7.071,0.3616557006498239
IST,2017-03-28T11,7.072,0.3600162279834134
IST,2017-03-28T11,7.073,0.360414671427423
IST,2017-03-28T11,7.074,0.3625563484519074
IST,2017-03-28T11,7.075,0.3649247167852802
IST,2017-03-28T11,7.076,0.36702988188532554
IST,2017-03-28T11,7.077,0.36990939811214824
IST,2017-03-28T11,7.078,0.37295366646087785
IST,2017-03-28T11,7.079,0.376200789943851
IST,2017-03-28T11,7.08,0.3789591129108082
IST,2017-03-28T11,7.081,0.381850195753717
IST,2017-03-28T11,7.082,0.38528335686121173
IST,2017-03-28T11,7.083,0.38896710948444074
IST,2017-03-28T11,7.084,0.39294820414233267
IST,2017-03-28T11,7.085,0.3973346595465016
IST,2017-03-28T11,7.086,0.40235233465705034
IST,2017-03-28T11,7.087,0.4085580339980967
IST,2017-03-28T11,7.088,0.41865821385007057
IST,2017-03-28T11,7.089,0.4282700815772491
IST,2017-03-28T11,7.09,0.4348939420941724
IST,2017-03-28T11,7.091,0.4402193491731905
IST,2017-03-28T11,7.092,0.44468839040771824
IST,2017-03-28T11,7.093,0.4485314078488253
IST,2017-03-28T11,7.094,0.45186918746029053
IST,2017-03-28T11,7.095,0.4547777176900651
IST,2017-03-28T11,7.096,0.45731926472893786
IST,2017-03-28T11,7.097,0.4595515419427137
IST,2017-03-28T11,7.098,0.4615317390024154
IST,2017-03-28T11,7.099,0.463319426062076
IST,2017-03-28T11,7.1,0.4649775832746544
IST,2017-03-28T11,7.101,0.46657006383046185
IST,2017-03-28T11,7.102,0.4681572086076349
IST,2017-03-28T11,7.103,0.46979177726927857
IST,2017-03-28T11,7.104,0.47151109118701146
IST,2017-03-28T11,7.105,0.47372304818247923
IST,2017-03-28T11,7.106,0.4756944352632941
IST,2017-03-28T11,7.107,0.47773655538531556
IST,2017-03-28T11,7.108,0.4800156294948603
IST,2017-03-28T11,7.109,0.4826018458970584
IST,2017-03-28T11,7.11,0.4855513111707905
IST,2017-03-28T11,7.111,0.4889604882945842
IST,2017-03-28T11,7.112,0.4929455156831318
IST,2017-03-28T11,7.113,0.4952807893523924
IST,2017-03-28T11,7.114,0.4947232137927883
IST,2017-03-28T11,7.115,0.49221824476562265
IST,2017-03-28T11,7.116,0.4862287096938687
IST,2017-03-28T11,7.117,0.48514965133675286
IST,2017-03-28T11,7.118,0.4902736645915141
IST,2017-03-28T11,7.119,0.4853481327842942
IST,2017-03-28T11,7.12,0.47538795821808383
IST,2017-03-28T11,7.121,0.4600437183743404
IST,2017-03-28T11,7.122,0.4333780671727196
IST,2017-03-28T11,7.123,0.40668424311772566
IST,2017-03-28T11,7.124,0.3873581052080885
IST,2017-03-28T11,7.125,0.3715032169903957
IST,2017-03-28T11,7.126,0.3579829586806709
IST,2017-03-28T11,7.127,0.34631033375622555
IST,2017-03-28T11,7.128,0.33632767097726113
IST,2017-03-28T11,7.129,0.32781675830228313
IST,2017-03-28T11,7.13,0.3206820377457463
IST,2017-03-28T11,7.131,0.31492721591408857
IST,2017-03-28T11,7.132,0.31064911911858195
IST,2017-03-28T11,7.133,0.3080077317216472
IST,2017-03-28T11,7.134,0.30659526349100547
IST,2017-03-28T11,7.135,0.30774242172803
IST,2017-03-28T11,7.136,0.3094607429062565
IST,2017-03-28T11,7.137,0.31266021531551125
IST,2017-03-28T11,7.138,0.31758177199654264
IST,2017-03-28T11,7.139,0.3247628441563935
IST,2017-03-28T11,7.14,0.3348819303817963
IST,2017-03-28T11,7.141,0.3420960339405162
IST,2017-03-28T11,7.142,0.3482857604282998
IST,2017-03-28T11,7.143,0.3535933526767866
IST,2017-03-28T11,7.144,0.35839178635248936
IST,2017-03-28T11,7.145,0.3616713253246764
IST,2017-03-28T11,7.146,0.3641065449697005
IST,2017-03-28T11,7.147,0.3659727196323595
IST,2017-03-28T11,7.148,0.3661627610701618
IST,2017-03-28T11,7.149,0.36508963932874006
IST,2017-03-28T11,7.15,0.3627305885075824
IST,2017-03-28T11,7.151,0.3590305109349379
IST,2017-03-28T11,7.152,0.35384940394456516
IST,2017-03-28T11,7.153,0.3471020460820937
IST,2017-03-28T11,7.154,0.338600771698945
IST,2017-03-28T11,7.155,0.32791527839707063
IST,2017-03-28T11,7.156,0.3142292452624002
IST,2017-03-28T11,7.157,0.29491548934403977
IST,2017-03-28T11,7.158,0.2647428834715482
IST,2017-03-28T11,7.159,0.2498459575263252
IST,2017-03-28T11,7.16,0.2425787662122982
IST,2017-03-28T11,7.161,0.24013782387326535
IST,2017-03-28T11,7.162,0.24135344238826853
IST,2017-03-28T11,7.163,0.24526649224651192
IST,2017-03-28T11,7.164,0.251121422820802
IST,2017-03-28T11,7.165,0.25778253290467035
IST,2017-03-28T11,7.166,0.26169964991026573
IST,2017-03-28T11,7.167,0.27885003731582936
IST,2017-03-28T11,7.168,0.2957128355023769
IST,2017-03-28T11,7.169,0.31097622879034115
IST,2017-03-28T11,7.17,0.32648403293895095
IST,2017-03-28T11,7.171,0.3433440078806991
IST,2017-03-28T11,7.172,0.3630101560432404
IST,2017-03-28T11,7.173,0.3864021351113293
IST,2017-03-28T11,7.174,0.41570679323541554
IST,2017-03-28T11,7.175,0.4532397981558065
IST,2017-03-28T11,7.176,0.5101153956108248
IST,2017-03-28T11,7.177,0.5568381644936476
IST,2017-03-28T11,7.178,0.5989273858287427
IST,2017-03-28T11,7.179,0.6277629512945169
IST,2017-03-28T11,7.18,0.649420570944398
IST,2017-03-28T11,7.181,0.6684114414028112
IST,2017-03-28T11,7.182,0.6850105763325612
IST,2017-03-28T11,7.183,0.7005019708356078
IST,2017-03-28T11,7.184,0.714714748585187
IST,2017-03-28T11,7.185,0.7285674972217296
IST,2017-03-28T11,7.186,0.7425487902645115
IST,2017-03-28T11,7.187,0.7576289363966116
IST,2017-03-28T11,7.188,0.7764761392731103
IST,2017-03-28T11,7.189,0.7894456190154968
IST,2017-03-28T11,7.19,0.7999024649106844
IST,2017-03-28T11,7.191,0.8086314139581399
IST,2017-03-28T11,7.192,0.8159998940454558
IST,2017-03-28T11,7.193,0.8223389048764077
IST,2017-03-28T11,7.194,0.827543244028347
IST,2017-03-28T11,7.195,0.8320727661464236
IST,2017-03-28T11,7.196,0.8360520795033505
IST,2017-03-28T11,7.197,0.8395545921285039
IST,2017-03-28T11,7.198,0.8426319424652913
IST,2017-03-28T11,7.199,0.8453226053576789
IST,2017-03-28T11,7.2,0.8478412818966793
IST,2017-03-28T11,7.201,0.8499971487829565
IST,2017-03-28T11,7.202,0.8520771660660921
IST,2017-03-28T11,7.203,0.8543002054207343
IST,2017-03-28T11,7.204,0.8563540019444755
IST,2017-03-28T11,7.205,0.8585988991854734
IST,2017-03-28T11,7.206,0.861125447211872
IST,2017-03-28T11,7.207,0.8632808815380676
IST,2017-03-28T11,7.208,0.8638799486338385
IST,2017-03-28T11,7.209,0.8630097616207744
IST,2017-03-28T11,7.21,0.8593173995378398
IST,2017-03-28T11,7.211,0.8523260852750589
IST,2017-03-28T11,7.212,0.8435226366363636
IST,2017-03-28T11,7.213,0.8338757323876194
IST,2017-03-28T11,7.214,0.824258775517146
IST,2017-03-28T11,7.215,0.8153829583092927
IST,2017-03-28T11,7.216,0.8072615921528359
IST,2017-03-28T11,7.217,0.7996959996514222
IST,2017-03-28T11,7.218,0.7924408090790931
IST,2017-03-28T11,7.219,0.7853215555849601
IST,2017-03-28T11,7.22,0.7781030364040442
IST,2017-03-28T11,7.221,0.7707637011953905
IST,2017-03-28T11,7.222,0.7624938649531624
IST,2017-03-28T11,7.223,0.7535995957691108
IST,2017-03-28T11,7.224,0.7437236366685069
IST,2017-03-28T11,7.225,0.7327337691711062
IST,2017-03-28T11,7.226,0.7206151960499523
IST,2017-03-28T11,7.227,0.7074778849921934
IST,2017-03-28T11,7.228,0.6934306742988982
IST,2017-03-28T11,7.229,0.6783867191044164
IST,2017-03-28T11,7.23,0.6634544131453984
IST,2017-03-28T11,7.231,0.6481075014085949
IST,2017-03-28T11,7.232,0.6328010332056898
IST,2017-03-28T11,7.233,0.618033543045853
IST,2017-03-28T11,7.234,0.6040897616323053
IST,2017-03-28T11,7.235,0.5910342339938999
IST,2017-03-28T11,7.236,0.5788060041721396
IST,2017-03-28T11,7.237,0.5675698145837559
IST,2017-03-28T11,7.238,0.5570865933980216
IST,2017-03-28T11,7.239,0.5469316616305432
IST,2017-03-28T11,7.24,0.5367118624524866
IST,2017-03-28T11,7.241,0.5258917844966435
IST,2017-03-28T11,7.242,0.5143993926962199
IST,2017-03-28T11,7.243,0.5013320679455431
IST,2017-03-28T11,7.244,0.4857328088598485
IST,2017-03-28T11,7.245,0.46499493433655026
IST,2017-03-28T11,7.246,0.439540301438727
IST,2017-03-28T11,7.247,0.4089809325365439
IST,2017-03-28T11,7.248,0.38338750315331904
IST,2017-03-28T11,7.249,0.3627772519916333
IST,2017-03-28T11,7.25,0.34485892069879703
IST,2017-03-28T11,7.251,0.3285588067755078
IST,2017-03-28T11,7.252,0.3133892131382946
IST,2017-03-28T11,7.253,0.2991110446742285
IST,2017-03-28T11,7.254,0.2857402025623849
IST,2017-03-28T11,7.255,0.27288761770905406
IST,2017-03-28T11,7.256,0.2605826671088238
IST,2017-03-28T11,7.257,0.2488198282819571
IST,2017-03-28T11,7.258,0.23762376940375515
IST,2017-03-28T11,7.259,0.22712414985081486
IST,2017-03-28T11,7.26,0.21764537209429416
IST,2017-03-28T11,7.261,0.2090145319037995
IST,2017-03-28T11,7.262,0.20168346109958005
IST,2017-03-28T11,7.263,0.19643928773614
IST,2017-03-28T11,7.264,0.19363214212839314
IST,2017-03-28T11,7.265,0.19588187400835674
IST,2017-03-28T11,7.266,0.20760319324314172
IST,2017-03-28T11,7.267,0.23858929386086813
IST,2017-03-28T11,7.268,0.2519941882322936
IST,2017-03-28T11,7.269,0.2597239372357718
IST,2017-03-28T11,7.27,0.2644004792856118
IST,2017-03-28T11,7.271,0.26689375651756353
IST,2017-03-28T11,7.272,0.26747082345932705
IST,2017-03-28T11,7.273,0.26652540957404813
IST,2017-03-28T11,7.274,0.26435205408972634
IST,2017-03-28T11,7.275,0.2614285188743462
IST,2017-03-28T11,7.276,0.25858744056611377
IST,2017-03-28T11,7.277,0.25614870261047873
IST,2017-03-28T11,7.278,0.2550754915334188
IST,2017-03-28T11,7.279,0.25617819660742364
IST,2017-03-28T11,7.28,0.2597277497501071
IST,2017-03-28T11,7.281,0.2654080638425611
IST,2017-03-28T11,7.282,0.2729501421718856
IST,2017-03-28T11,7.283,0.28200817642749304
IST,2017-03-28T11,7.284,0.2913230538703802
IST,2017-03-28T11,7.285,0.299636833107342
IST,2017-03-28T11,7.286,0.30738422036636925
IST,2017-03-28T11,7.287,0.31279341470822647
IST,2017-03-28T11,7.288,0.31375400136919146
IST,2017-03-28T11,7.289,0.30503655109899336
IST,2017-03-28T11,7.29,0.3012602749312876
IST,2017-03-28T11,7.291,0.30378153477544867
IST,2017-03-28T11,7.292,0.3117785863409798
IST,2017-03-28T11,7.293,0.32725234876852993
IST,2017-03-28T11,7.294,0.34271672139112974
IST,2017-03-28T11,7.295,0.35922979058851867
IST,2017-03-28T11,7.296,0.37718510843073366
IST,2017-03-28T11,7.297,0.3968654943536875
IST,2017-03-28T11,7.298,0.41932090329091953
IST,2017-03-28T11,7.299,0.4505454825232687
IST,2017-03-28T11,7.3,0.4786386258880732
IST,2017-03-28T11,7.301,0.4969425790455897
IST,2017-03-28T11,7.302,0.5116282770320113
IST,2017-03-28T11,7.303,0.5233473908075839
IST,2017-03-28T11,7.304,0.5328054830853978
IST,2017-03-28T11,7.305,0.5401284208976852
IST,2017-03-28T11,7.306,0.5451857968590345
IST,2017-03-28T11,7.307,0.5471503273523225
IST,2017-03-28T11,7.308,0.5430060163603947
IST,2017-03-28T11,7.309,0.5423711591175193
IST,2017-03-28T11,7.31,0.5437546460388744
IST,2017-03-28T11,7.311,0.5466181212632781
IST,2017-03-28T11,7.312,0.5506356585837964
IST,2017-03-28T11,7.313,0.5570479236713729
IST,2017-03-28T11,7.314,0.5693580126624253
IST,2017-03-28T11,7.315,0.5771200274406526
IST,2017-03-28T11,7.316,0.5822561423771629
IST,2017-03-28T11,7.317,0.5860165642930794
IST,2017-03-28T11,7.318,0.5888238829398816
IST,2017-03-28T11,7.319,0.5908508527033511
