Station,UTC_Hour,Pair,Frequency_Hz,PLV,Hour_Threshold,Passed
IST,2017-03-28T14,H-D,8.805,0.4823371781124458,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.806,0.48340756337293583,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.807,0.4845501603790117,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.808,0.48577313005899275,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.809,0.4870913267734041,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.81,0.4885331614967085,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.811,0.49015771187449314,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.812,0.4921375855293412,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.813,0.4947291607698252,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.814,0.4965196038418214,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.815,0.497942927190459,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.816,0.49881295583937296,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.817,0.4998105095854682,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.818,0.5007842304737766,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.819,0.5016895617031661,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.82,0.5025354410847044,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.821,0.503325150057128,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.822,0.5040606245270671,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.823,0.5047432712662175,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.824,0.5053737603224481,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.825,0.5059517893874469,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.826,0.5064758897027817,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.827,0.5069431503675821,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.828,0.5073486022825964,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.829,0.5076829377948041,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.83,0.5079079119195531,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.831,0.5079056160074887,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.832,0.5078795122308466,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.833,0.508088022690066,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.834,0.5085610641649603,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.835,0.5095026326447439,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.836,0.5108299875018836,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.837,0.5115306091666877,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.838,0.5120461538525078,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.839,0.5124251236062032,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.84,0.512695503386753,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.841,0.5128792835848393,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.842,0.5128657201875723,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.843,0.5127769620644468,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.844,0.5127320552860468,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.845,0.5125890364314934,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.846,0.5123987187308734,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.847,0.5121288029478613,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.848,0.5116779579087303,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.849,0.5111383692105035,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.85,0.510718598102941,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.851,0.5102615411619513,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.852,0.5098515713260355,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.853,0.5094286500135252,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.854,0.5089942572313665,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.855,0.5085539653500832,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.856,0.5085997183795805,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.857,0.5081456268260611,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.858,0.5076860025452262,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.859,0.5072308256000428,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.86,0.5067952531281785,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.861,0.5062369694925741,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.862,0.5059114892746291,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.863,0.5054131631631886,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.864,0.5049085269716331,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.865,0.5044808555440801,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.866,0.5038532880982123,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.867,0.5031670389220375,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.868,0.5024192086326847,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.869,0.5015999711953338,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.87,0.50073542419143,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.871,0.49946261759384203,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.872,0.49863639850143887,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.873,0.4981453425127035,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.874,0.49844173053016316,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.875,0.4980436451284822,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.876,0.4971431816365437,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.877,0.49575659658782784,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.878,0.49345206028507715,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.879,0.491385061304078,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.88,0.4897865041771595,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.881,0.488428573750922,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.882,0.48719339631605474,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.883,0.48593235789010336,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.884,0.48465929312582473,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.885,0.4833909630391089,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.886,0.4821226345973518,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.887,0.48083820260535776,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.888,0.4795478805063028,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.889,0.47805758898648437,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.89,0.47672314632666957,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.891,0.47554043679966185,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.892,0.4744240372831035,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.893,0.4733561785514038,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.894,0.47232654964039844,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.895,0.47132747632001504,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.896,0.47035309057881486,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.897,0.4693990804093751,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.898,0.4684624979804209,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.899,0.4675415003805886,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.9,0.4666350841300845,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.901,0.4657428913888517,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.902,0.4648651167641654,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.903,0.4640025034836896,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.904,0.4631564301872159,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.905,0.46232927862131545,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.906,0.46152580473159605,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.907,0.46075518784777303,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.908,0.4600187242405124,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.909,0.45927558979313166,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.91,0.4585819810934945,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.911,0.45798765744296155,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.912,0.45724883126926735,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.913,0.4564660974827495,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.914,0.4556684537438877,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.915,0.4548582529224118,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.916,0.4540375432709803,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.917,0.4532090688273829,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.918,0.4523750724738938,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.919,0.4515371841223169,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.92,0.45069657567916477,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.921,0.4498540550057736,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.922,0.4490101106761391,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.923,0.44816493466490587,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.924,0.44731843109054636,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.925,0.4464702143436918,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.926,0.44561959890902375,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.927,0.44476558231098823,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.928,0.4439068218958018,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.929,0.4430416054511697,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.93,0.4421678145505478,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.931,0.4412828776534251,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.932,0.4403837072916673,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.933,0.43946661208784077,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.934,0.4385271692722057,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.935,0.43756003451840786,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.936,0.43655864785829473,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.937,0.43551475478989954,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.938,0.4344175674971692,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.939,0.4332521366051621,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.94,0.4319956951024898,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.941,0.4306079873311398,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.942,0.42901151280358013,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.943,0.42689059939620344,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.944,0.42518981720633015,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.945,0.42364784520599896,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.946,0.4221603606755707,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.947,0.4206886362938955,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.948,0.41920513383968544,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.949,0.41768233308748665,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.95,0.41609090257005216,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.951,0.41438712304604103,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.952,0.41231546296259636,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.953,0.41015328995481426,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.954,0.40823946753085216,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.955,0.4066930467818331,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.956,0.405234108267902,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.957,0.40368008532665495,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.958,0.4021989383610584,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.959,0.4007785163240994,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.96,0.3993652459321174,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.961,0.3979905276028245,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.962,0.39674783717011497,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.963,0.39555419963555916,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.964,0.3938035469308106,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.965,0.39144384041895236,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.966,0.3886889207186468,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.967,0.38645130241004655,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.968,0.3843650568442407,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.969,0.3823494146928763,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.97,0.38037118271996523,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.971,0.37841109674239526,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.972,0.3764560954817259,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.973,0.37449640222537134,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.974,0.372524158825742,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.975,0.3705327049074192,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.976,0.36851617719292573,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.977,0.3664692863410885,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.978,0.3643872008368575,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.979,0.36226550393649287,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.98,0.3601002108428803,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.981,0.3578878470587678,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.982,0.35562560169910296,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.983,0.353311590770044,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.984,0.3509453113284007,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.985,0.3485284611515064,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.986,0.34606765427546354,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.987,0.3435887092693105,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.988,0.34109105801154405,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.989,0.33876448994475117,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.99,0.3357867552671052,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.991,0.3321468582106764,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.992,0.3289612500787375,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.993,0.32576210944516165,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.994,0.3234968621562058,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.995,0.321791358281533,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.996,0.32044764865426534,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.997,0.3196409030858326,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.998,0.3191391014277631,0.7064125093459195,0
IST,2017-03-28T14,H-D,8.999,0.3189249884096622,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.0,0.31897256162037857,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.001,0.3192578715169907,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.002,0.3197624802902292,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.003,0.3205168705323357,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.004,0.32155553003725873,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.005,0.3223453555159216,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.006,0.3234256455383796,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.007,0.32476984606736115,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.008,0.3262553306788868,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.009,0.3279636351081563,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.01,0.33000320059838634,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.011,0.3324322217115637,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.012,0.3342437727427625,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.013,0.3357924564230529,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.014,0.33715224758045415,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.015,0.33831677671102595,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.016,0.3392147345615571,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.017,0.3395671594646368,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.018,0.3404536357514102,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.019,0.341428843389634,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.02,0.34244723491329043,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.021,0.34348002723450877,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.022,0.34451039809241124,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.023,0.34552733859086454,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.024,0.34652279822877463,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.025,0.3474903855100185,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.026,0.34842472788204176,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.027,0.34932112298210866,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.028,0.350175325684498,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.029,0.35098340252712756,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.03,0.3517416216091692,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.031,0.35244636131186435,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.032,0.3530940271152282,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.033,0.35368096716029845,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.034,0.3542033756802194,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.035,0.3546571687154063,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.036,0.3550378064148528,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.037,0.3553400171580182,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.038,0.3555573279932393,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.039,0.3556811680046565,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.04,0.35569905234101407,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.041,0.3555863424552288,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.042,0.3552450882841569,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.043,0.3546823838834888,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.044,0.35432435380706967,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.045,0.3539290195307301,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.046,0.35310683429290196,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.047,0.351942327204009,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.048,0.3511992632216445,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.049,0.3505511905411361,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.05,0.3499476578106262,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.051,0.34936271033371824,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.052,0.3487812427643196,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.053,0.34819393984331537,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.054,0.34759564737286436,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.055,0.34698429138495956,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.056,0.3463599195634727,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.057,0.34572397412526445,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.058,0.3450788559562199,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.059,0.34442772765709934,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.06,0.34377447463202115,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.061,0.343123768064098,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.062,0.34248120991229547,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.063,0.34185358066309024,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.064,0.3412492804783053,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.065,0.3406792268090986,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.066,0.34015896862713824,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.067,0.3397146614037069,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.068,0.33940937982130703,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.069,0.3394202555019835,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.07,0.3395838740313414,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.071,0.3392500646066928,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.072,0.33874214885653126,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.073,0.33810277365802455,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.074,0.33732094008434155,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.075,0.3364489728783193,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.076,0.3354719854110784,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.077,0.3346365002779382,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.078,0.33385066828594934,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.079,0.33309061367868087,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.08,0.33235389025114737,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.081,0.33163949695736167,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.082,0.3309459193524597,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.083,0.330267800051888,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.084,0.32958509100427724,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.085,0.3287201679524906,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.086,0.3281362471434622,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.087,0.3277070228799286,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.088,0.32739401666355006,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.089,0.327206383913422,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.09,0.32714380812834726,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.091,0.32720923355699966,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.092,0.3274091033532606,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.093,0.32775358576151903,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.094,0.32825823780007435,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.095,0.3289485498414691,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.096,0.32986200456238013,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.097,0.33130087155375476,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.098,0.33273445785018035,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.099,0.3341342664526551,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.1,0.33591470426279535,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.101,0.33754590905769355,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.102,0.3390334729146165,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.103,0.34042879649009333,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.104,0.3418153121941975,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.105,0.34322674391920605,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.106,0.3446875849544881,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.107,0.34622305558942,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.108,0.347878656371301,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.109,0.34978690933452367,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.11,0.35134860788606903,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.111,0.35290167316524673,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.112,0.354534150269311,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.113,0.3563082719032554,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.114,0.3582973994376188,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.115,0.3606898291476254,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.116,0.363759852045721,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.117,0.36633625947946197,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.118,0.3688107319753813,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.119,0.37129794720484977,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.12,0.3738941384803397,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.121,0.3768322251146993,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.122,0.3800649792354378,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.123,0.3827081742995509,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.124,0.3849613744042154,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.125,0.38701996421747226,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.126,0.38892219508515136,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.127,0.39069397020349,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.128,0.3923528009245906,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.129,0.39391100486955505,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.13,0.3953777453949764,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.131,0.396760172439616,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.132,0.39806410495563005,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.133,0.39929446196565094,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.134,0.4004555267285136,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.135,0.40155106127542955,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.136,0.40258422989254855,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.137,0.4035572033185156,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.138,0.4044701143496633,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.139,0.40531824809781175,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.14,0.4060819331056031,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.141,0.40673192740084035,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.142,0.407235881511569,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.143,0.4081700800910191,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.144,0.4092708588257756,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.145,0.41048494388526496,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.146,0.4117901583798279,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.147,0.41317364131788076,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.148,0.414627288542352,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.149,0.41614593918014636,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.15,0.41772667375580635,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.151,0.4193687097946112,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.152,0.42107379420952307,0.7064125093459195,0
IST,2017-03-28T14,H-D,9.153,0.42284729219699335,0.7064125093459195,0
