Station,UTC_Hour,Pair,Frequency_Hz,PLV,Score
IST,2017-03-28T18,H-D,8.152,0.5890344346376852,5.890344346376852
IST,2017-03-28T18,H-D,8.153,0.5895249298836502,5.895249298836502
IST,2017-03-28T18,H-D,8.154,0.590012670252293,5.90012670252293
IST,2017-03-28T18,H-D,8.155,0.5904968574404647,5.904968574404647
IST,2017-03-28T18,H-D,8.156,0.5909757923789427,5.909757923789427
IST,2017-03-28T18,H-D,8.157,0.5914463533963952,5.914463533963952
IST,2017-03-28T18,H-D,8.158,0.5919028904622001,5.919028904622001
IST,2017-03-28T18,H-D,8.159,0.5923346263552665,5.923346263552665
IST,2017-03-28T18,H-D,8.16,0.5927117869295677,5.927117869295677
IST,2017-03-28T18,H-D,8.161,0.5928063699443489,5.928063699443489
IST,2017-03-28T18,H-D,8.162,0.5932258643078211,5.932258643078211
IST,2017-03-28T18,H-D,8.163,0.5937105762884302,5.937105762884301
IST,2017-03-28T18,H-D,8.164,0.5943408998688435,5.943408998688435
IST,2017-03-28T18,H-D,8.165,0.595114517956013,5.95114517956013
IST,2017-03-28T18,H-D,8.166,0.596202123516316,5.96202123516316
IST,2017-03-28T18,H-D,8.167,0.5973993200591485,5.973993200591485
IST,2017-03-28T18,H-D,8.168,0.598279002942746,5.982790029427461
IST,2017-03-28T18,H-D,8.169,0.5990468498326333,5.990468498326333
IST,2017-03-28T18,H-D,8.17,0.5998009096713127,5.998009096713127
IST,2017-03-28T18,H-D,8.171,0.6005938314581378,6.005938314581378
IST,2017-03-28T18,H-D,8.172,0.6015582277134006,6.015582277134007
IST,2017-03-28T18,H-D,8.173,0.6027472005146719,6.027472005146719
IST,2017-03-28T18,H-D,8.174,0.6035043598659189,6.035043598659189
IST,2017-03-28T18,H-D,8.175,0.6039676442252088,6.039676442252087
IST,2017-03-28T18,H-D,8.176,0.6042187111826477,6.042187111826477
IST,2017-03-28T18,H-D,8.177,0.6042596049018032,6.042596049018032
IST,2017-03-28T18,H-D,8.178,0.604055974185512,6.0405597418551205
IST,2017-03-28T18,H-D,8.179,0.603502540163178,6.0350254016317795
IST,2017-03-28T18,H-D,8.18,0.6021736520336695,6.021736520336694
IST,2017-03-28T18,H-D,8.181,0.6003316788312313,6.003316788312313
IST,2017-03-28T18,H-D,8.182,0.5995514399983167,5.9955143999831675
IST,2017-03-28T18,H-D,8.183,0.599395474817398,5.99395474817398
IST,2017-03-28T18,H-D,8.184,0.5985234764100209,5.985234764100209
IST,2017-03-28T18,H-D,8.185,0.5984674996415633,5.984674996415633
IST,2017-03-28T18,H-D,8.186,0.5988522008548327,5.988522008548327
IST,2017-03-28T18,H-D,8.187,0.599710261340982,5.997102613409821
IST,2017-03-28T18,H-D,8.188,0.6014634333295625,6.014634333295625
IST,2017-03-28T18,H-D,8.189,0.6031575692059244,6.031575692059245
IST,2017-03-28T18,H-D,8.19,0.6041558359225835,6.041558359225835
IST,2017-03-28T18,H-D,8.191,0.604869294443849,6.048692944438489
IST,2017-03-28T18,H-D,8.192,0.6053967840644465,6.053967840644465
IST,2017-03-28T18,H-D,8.193,0.6057837942598672,6.057837942598672
IST,2017-03-28T18,H-D,8.194,0.606053691901801,6.06053691901801
IST,2017-03-28T18,H-D,8.195,0.6062193401642464,6.062193401642464
IST,2017-03-28T18,H-D,8.196,0.6062878845448818,6.062878845448818
IST,2017-03-28T18,H-D,8.197,0.6062630286855278,6.062630286855279
IST,2017-03-28T18,H-D,8.198,0.6061462520292012,6.061462520292013
IST,2017-03-28T18,H-D,8.199,0.6059375209827794,6.059375209827794
IST,2017-03-28T18,H-D,8.2,0.6056357328944544,6.056357328944544
IST,2017-03-28T18,H-D,8.201,0.6052390077931569,6.052390077931569
IST,2017-03-28T18,H-D,8.202,0.6047448873965582,6.047448873965582
IST,2017-03-28T18,H-D,8.203,0.6041504738645966,6.041504738645966
IST,2017-03-28T18,H-D,8.204,0.6034525265375672,6.034525265375672
IST,2017-03-28T18,H-D,8.205,0.6026475267689484,6.026475267689484
IST,2017-03-28T18,H-D,8.206,0.6017317157949189,6.017317157949189
IST,2017-03-28T18,H-D,8.207,0.6007011067014763,6.007011067014762
IST,2017-03-28T18,H-D,8.208,0.599551467862318,5.995514678623181
IST,2017-03-28T18,H-D,8.209,0.5982782707126117,5.982782707126118
IST,2017-03-28T18,H-D,8.21,0.5968765880128867,5.968765880128867
IST,2017-03-28T18,H-D,8.211,0.5953409173554238,5.953409173554238
IST,2017-03-28T18,H-D,8.212,0.5936648833435885,5.936648833435885
IST,2017-03-28T18,H-D,8.213,0.5918407283360152,5.9184072833601515
IST,2017-03-28T18,H-D,8.214,0.5898584035704595,5.898584035704594
IST,2017-03-28T18,H-D,8.215,0.5877038230312823,5.877038230312824
IST,2017-03-28T18,H-D,8.216,0.5853551155740585,5.853551155740585
IST,2017-03-28T18,H-D,8.217,0.582773902996726,5.82773902996726
IST,2017-03-28T18,H-D,8.218,0.5798987340063922,5.798987340063922
IST,2017-03-28T18,H-D,8.219,0.576283537329309,5.762835373293091
IST,2017-03-28T18,H-D,8.22,0.5729205787556222,5.7292057875562215
IST,2017-03-28T18,H-D,8.221,0.5697013974478122,5.697013974478122
IST,2017-03-28T18,H-D,8.222,0.5668372789669928,5.668372789669927
IST,2017-03-28T18,H-D,8.223,0.5641209114843997,5.641209114843997
IST,2017-03-28T18,H-D,8.224,0.5614802225067318,5.614802225067318
IST,2017-03-28T18,H-D,8.225,0.5588724852592422,5.588724852592422
IST,2017-03-28T18,H-D,8.226,0.5562576295723635,5.562576295723635
IST,2017-03-28T19,H-D,2.428,0.5274937167338407,5.274937167338408
IST,2017-03-28T19,H-D,2.429,0.5286349827278124,5.286349827278124
IST,2017-03-28T19,H-D,2.43,0.5297415901062895,5.297415901062895
IST,2017-03-28T19,H-D,2.431,0.5308096688442613,5.308096688442613
IST,2017-03-28T19,H-D,2.432,0.5318420276694099,5.318420276694099
IST,2017-03-28T19,H-D,2.433,0.5328455603432742,5.328455603432742
IST,2017-03-28T19,H-D,2.434,0.5338287377926336,5.338287377926337
IST,2017-03-28T19,H-D,2.435,0.5347993836367936,5.347993836367936
IST,2017-03-28T19,H-D,2.436,0.5357629952203636,5.357629952203636
IST,2017-03-28T19,H-D,2.437,0.5367221301741052,5.367221301741052
IST,2017-03-28T19,H-D,2.438,0.5376758017228505,5.3767580172285045
IST,2017-03-28T19,H-D,2.439,0.5386154699748367,5.386154699748367
IST,2017-03-28T19,H-D,2.44,0.539538760651812,5.3953876065181205
IST,2017-03-28T19,H-D,2.441,0.5404828326498456,5.404828326498457
IST,2017-03-28T19,H-D,2.442,0.5416333277268616,5.416333277268616
IST,2017-03-28T19,H-D,2.443,0.5423003574590172,5.4230035745901715
IST,2017-03-28T19,H-D,2.444,0.5422105683177043,5.422105683177043
IST,2017-03-28T19,H-D,2.445,0.5423445831805813,5.423445831805813
IST,2017-03-28T19,H-D,2.446,0.5426050541399967,5.426050541399967
IST,2017-03-28T19,H-D,2.447,0.5429098298921455,5.429098298921455
IST,2017-03-28T19,H-D,2.448,0.5432280654390875,5.432280654390875
IST,2017-03-28T19,H-D,2.449,0.5435561781127973,5.435561781127973
IST,2017-03-28T19,H-D,2.45,0.5438894668233056,5.438894668233056
IST,2017-03-28T19,H-D,2.451,0.5442281929211097,5.442281929211097
IST,2017-03-28T19,H-D,2.452,0.5445754381874567,5.445754381874567
IST,2017-03-28T19,H-D,2.453,0.5449264545572984,5.449264545572984
IST,2017-03-28T19,H-D,2.454,0.5452922239525774,5.4529222395257735
IST,2017-03-28T19,H-D,2.455,0.5453781428633662,5.453781428633661
IST,2017-03-28T19,H-D,2.456,0.5457882339213014,5.457882339213014
IST,2017-03-28T19,H-D,2.457,0.5464699774812082,5.464699774812082
IST,2017-03-28T19,H-D,2.458,0.5477076820839627,5.477076820839627
IST,2017-03-28T19,H-D,2.459,0.5483092470575067,5.483092470575067
IST,2017-03-28T19,H-D,2.46,0.5487312840561305,5.487312840561305
IST,2017-03-28T19,H-D,2.461,0.5487141014860888,5.487141014860888
IST,2017-03-28T19,H-D,2.462,0.5490938649753979,5.490938649753979
IST,2017-03-28T19,H-D,2.463,0.5495575889970776,5.495575889970777
IST,2017-03-28T19,H-D,2.464,0.550082486052316,5.50082486052316
IST,2017-03-28T19,H-D,2.465,0.5506635903921907,5.506635903921907
IST,2017-03-28T19,H-D,2.466,0.5513012845392798,5.513012845392798
IST,2017-03-28T19,H-D,2.467,0.5519983967227408,5.519983967227407
IST,2017-03-28T19,H-D,2.468,0.5527592858685928,5.527592858685928
IST,2017-03-28T19,H-D,2.469,0.5535895786319669,5.535895786319669
IST,2017-03-28T19,H-D,2.47,0.5544962459520939,5.544962459520939
IST,2017-03-28T19,H-D,2.471,0.5554880303107994,5.5548803031079945
IST,2017-03-28T19,H-D,2.472,0.556576527897607,5.5657652789760705
IST,2017-03-28T19,H-D,2.473,0.5577790030029453,5.577790030029453
IST,2017-03-28T19,H-D,2.474,0.5591298082909665,5.591298082909665
IST,2017-03-28T19,H-D,2.475,0.5608263445409021,5.608263445409021
IST,2017-03-28T19,H-D,2.476,0.5624760977353407,5.624760977353407
IST,2017-03-28T19,H-D,2.477,0.5640478337651295,5.640478337651294
IST,2017-03-28T19,H-D,2.478,0.5656137013366564,5.656137013366564
IST,2017-03-28T19,H-D,2.479,0.5672134097206815,5.672134097206815
IST,2017-03-28T19,H-D,2.48,0.5688946329879101,5.688946329879101
IST,2017-03-28T19,H-D,2.481,0.5708012265381467,5.708012265381467
IST,2017-03-28T19,H-D,2.482,0.5729947269431467,5.729947269431467
IST,2017-03-28T19,H-D,2.483,0.5748213365448624,5.748213365448624
IST,2017-03-28T19,H-D,2.484,0.5764845868782632,5.764845868782632
IST,2017-03-28T19,H-D,2.485,0.5780651584887985,5.780651584887985
IST,2017-03-28T19,H-D,2.486,0.5795954824140762,5.795954824140762
IST,2017-03-28T19,H-D,2.487,0.5810973209470698,5.810973209470697
IST,2017-03-28T19,H-D,2.488,0.5825880876308892,5.825880876308892
IST,2017-03-28T19,H-D,2.489,0.5840841702492733,5.840841702492733
IST,2017-03-28T19,H-D,2.49,0.5856035220077117,5.856035220077117
IST,2017-03-28T19,H-D,2.491,0.5871690703803911,5.871690703803911
IST,2017-03-28T19,H-D,2.492,0.58881552649603,5.8881552649603
IST,2017-03-28T19,H-D,2.493,0.5906092169235496,5.906092169235496
IST,2017-03-28T19,H-D,2.494,0.5927773203709208,5.927773203709208
IST,2017-03-28T19,H-D,2.495,0.5949964532461077,5.9499645324610775
IST,2017-03-28T19,H-D,2.496,0.59696254197058,5.9696254197058
IST,2017-03-28T19,H-D,2.497,0.5990224737944482,5.990224737944482
IST,2017-03-28T19,H-D,2.498,0.6019027149275933,6.019027149275933
IST,2017-03-28T19,H-D,2.499,0.6037306460088834,6.037306460088834
IST,2017-03-28T19,H-D,2.5,0.6051337285970109,6.051337285970108
IST,2017-03-28T19,H-D,2.501,0.60637484856501,6.0637484856501
IST,2017-03-28T19,H-D,2.502,0.6073206106335627,6.073206106335627
IST,2017-03-28T19,H-D,2.503,0.6079097277201718,6.079097277201718
IST,2017-03-28T19,H-D,2.504,0.608274552003175,6.08274552003175
IST,2017-03-28T19,H-D,2.505,0.6088381492344362,6.088381492344363
IST,2017-03-28T19,H-D,2.506,0.6093559330987989,6.093559330987989
IST,2017-03-28T19,H-D,2.507,0.6097624631795534,6.097624631795534
IST,2017-03-28T19,H-D,2.508,0.6100186959479437,6.100186959479437
IST,2017-03-28T19,H-D,2.509,0.6102051798985806,6.102051798985806
IST,2017-03-28T19,H-D,2.51,0.6102501417779972,6.102501417779972
IST,2017-03-28T19,H-D,2.511,0.6101070322283719,6.10107032228372
IST,2017-03-28T19,H-D,2.512,0.6096414202618773,6.096414202618773
IST,2017-03-28T19,H-D,2.513,0.608892989269932,6.088929892699319
IST,2017-03-28T19,H-D,2.514,0.608411964916279,6.0841196491627905
IST,2017-03-28T19,H-D,2.515,0.6079017091828877,6.079017091828876
IST,2017-03-28T19,H-D,2.516,0.6073345704727882,6.073345704727881
IST,2017-03-28T19,H-D,2.517,0.6066670490411952,6.066670490411951
IST,2017-03-28T19,H-D,2.518,0.6058397498337513,6.058397498337513
IST,2017-03-28T19,H-D,2.519,0.6045034895645397,6.045034895645397
IST,2017-03-28T19,H-D,2.52,0.603585311261805,6.03585311261805
IST,2017-03-28T19,H-D,2.521,0.6028800948975069,6.02880094897507
IST,2017-03-28T19,H-D,2.522,0.6022047170632523,6.022047170632523
IST,2017-03-28T19,H-D,2.523,0.6015456142002558,6.015456142002558
IST,2017-03-28T19,H-D,2.524,0.6009242550537971,6.009242550537971
IST,2017-03-28T19,H-D,2.525,0.6003046178470385,6.003046178470385
IST,2017-03-28T19,H-D,2.526,0.5996762560664045,5.996762560664045
IST,2017-03-28T19,H-D,2.527,0.599033282003807,5.99033282003807
IST,2017-03-28T19,H-D,2.528,0.5983714786316494,5.983714786316494
IST,2017-03-28T19,H-D,2.529,0.5976876354205841,5.976876354205841
IST,2017-03-28T19,H-D,2.53,0.5969791636934008,5.969791636934008
IST,2017-03-28T19,H-D,2.531,0.5962438005286532,5.962438005286533
IST,2017-03-28T19,H-D,2.532,0.5954793434471936,5.954793434471935
IST,2017-03-28T19,H-D,2.533,0.5946833593889639,5.946833593889639
IST,2017-03-28T19,H-D,2.534,0.5938527754017442,5.938527754017442
IST,2017-03-28T19,H-D,2.535,0.592983156653417,5.929831566534171
IST,2017-03-28T19,H-D,2.536,0.5920674824405966,5.920674824405966
IST,2017-03-28T19,H-D,2.537,0.5910966154567455,5.910966154567455
IST,2017-03-28T19,H-D,2.538,0.5900409856955205,5.900409856955205
IST,2017-03-28T19,H-D,2.539,0.5887597942071289,5.887597942071289
IST,2017-03-28T19,H-D,2.54,0.5875758637037909,5.875758637037909
IST,2017-03-28T19,H-D,2.541,0.5866688155230463,5.866688155230463
IST,2017-03-28T19,H-D,2.542,0.5860465868937589,5.860465868937589
IST,2017-03-28T19,H-D,2.543,0.5857061622463328,5.857061622463328
IST,2017-03-28T19,H-D,2.544,0.5859229089136064,5.859229089136065
IST,2017-03-28T19,H-D,2.545,0.585557082686756,5.8555708268675595
IST,2017-03-28T19,H-D,2.546,0.585009214979915,5.85009214979915
IST,2017-03-28T19,H-D,2.547,0.584348174215359,5.84348174215359
IST,2017-03-28T19,H-D,2.548,0.5836016516324647,5.836016516324647
IST,2017-03-28T19,H-D,2.549,0.5827833671705966,5.8278336717059664
IST,2017-03-28T19,H-D,2.55,0.5819007332821022,5.819007332821022
IST,2017-03-28T19,H-D,2.551,0.5809575881401068,5.809575881401068
IST,2017-03-28T19,H-D,2.552,0.5799552943701544,5.799552943701544
IST,2017-03-28T19,H-D,2.553,0.578893106305043,5.78893106305043
IST,2017-03-28T19,H-D,2.554,0.5777680951612536,5.7776809516125365
IST,2017-03-28T19,H-D,2.555,0.5765747174375141,5.765747174375141
IST,2017-03-28T19,H-D,2.556,0.5753040559940296,5.753040559940295
IST,2017-03-28T19,H-D,2.557,0.5739428668591593,5.739428668591593
IST,2017-03-28T19,H-D,2.558,0.5724730417267646,5.724730417267646
IST,2017-03-28T19,H-D,2.559,0.5708737608165363,5.708737608165363
IST,2017-03-28T19,H-D,2.56,0.5691375718772123,5.691375718772123
IST,2017-03-28T19,H-D,2.561,0.5670755953702937,5.670755953702937
IST,2017-03-28T19,H-D,2.562,0.5654176268615274,5.654176268615274
IST,2017-03-28T19,H-D,2.563,0.5638759887802522,5.6387598878025225
IST,2017-03-28T19,H-D,2.564,0.5625440745665878,5.625440745665879
IST,2017-03-28T19,H-D,2.565,0.5607322149006596,5.607322149006596
IST,2017-03-28T19,H-D,2.566,0.5593230088127977,5.593230088127977
IST,2017-03-28T19,H-D,2.567,0.5581054957939022,5.581054957939022
IST,2017-03-28T19,H-D,2.568,0.5570347396883013,5.5703473968830135
IST,2017-03-28T19,H-D,2.569,0.5561196846532397,5.561196846532397
IST,2017-03-28T19,H-D,2.57,0.5554035785658019,5.554035785658019
IST,2017-03-28T19,H-D,2.571,0.5550105341352468,5.550105341352468
IST,2017-03-28T19,H-D,2.572,0.5552077692644233,5.552077692644232
IST,2017-03-28T19,H-D,2.573,0.5554970577855212,5.554970577855212
IST,2017-03-28T19,H-D,2.574,0.5559132601066769,5.559132601066769
IST,2017-03-28T19,H-D,2.575,0.5555485277826105,5.555485277826105
IST,2017-03-28T19,H-D,2.576,0.5548348471010468,5.548348471010468
IST,2017-03-28T19,H-D,2.577,0.5538997389429939,5.538997389429939
IST,2017-03-28T19,H-D,2.578,0.5527990029587458,5.527990029587459
IST,2017-03-28T19,H-D,2.579,0.5515661165503554,5.515661165503554
IST,2017-03-28T19,H-D,2.58,0.5502238356605287,5.502238356605287
IST,2017-03-28T19,H-D,2.581,0.548788903976863,5.48788903976863
IST,2017-03-28T19,H-D,2.582,0.5472743734066583,5.472743734066583
IST,2017-03-28T19,H-D,2.583,0.545690906039188,5.45690906039188
IST,2017-03-28T19,H-D,2.584,0.5440475852123967,5.440475852123967
IST,2017-03-28T19,H-D,2.585,0.5423524743666988,5.423524743666988
IST,2017-03-28T19,H-D,2.586,0.5406130487037188,5.4061304870371885
IST,2017-03-28T19,H-D,2.587,0.5388365800113292,5.3883658001132915
IST,2017-03-28T19,H-D,2.588,0.5370305477247759,5.370305477247759
IST,2017-03-28T19,H-D,2.589,0.5352031798051837,5.352031798051837
IST,2017-03-28T19,H-D,2.59,0.5333643402346285,5.3336434023462855
IST,2017-03-28T19,H-D,2.591,0.5315274494440375,5.315274494440375
IST,2017-03-28T19,H-D,2.592,0.5297164259045987,5.297164259045987
IST,2017-03-28T19,H-D,2.593,0.5280044588478563,5.280044588478563
IST,2017-03-28T19,H-D,5.042,0.5274451424749675,5.274451424749675
IST,2017-03-28T19,H-D,5.043,0.528076549613219,5.28076549613219
IST,2017-03-28T19,H-D,5.044,0.5286517240926305,5.286517240926305
IST,2017-03-28T19,H-D,5.045,0.5290952047584706,5.290952047584706
IST,2017-03-28T19,H-D,5.046,0.5294807664156744,5.294807664156744
IST,2017-03-28T19,H-D,5.047,0.5298247810317229,5.298247810317229
IST,2017-03-28T19,H-D,5.048,0.5301335437863527,5.301335437863527
IST,2017-03-28T19,H-D,5.049,0.5304118030584387,5.304118030584387
IST,2017-03-28T19,H-D,5.05,0.5306648569200832,5.306648569200832
IST,2017-03-28T19,H-D,5.051,0.5309013843554082,5.309013843554082
IST,2017-03-28T19,H-D,5.052,0.531150586704737,5.31150586704737
IST,2017-03-28T19,H-D,5.053,0.5314886126981629,5.314886126981629
IST,2017-03-28T19,H-D,5.054,0.5318011150024968,5.318011150024969
IST,2017-03-28T19,H-D,5.055,0.5317337270411675,5.3173372704116755
IST,2017-03-28T19,H-D,5.056,0.5314943018291084,5.314943018291084
IST,2017-03-28T19,H-D,5.057,0.5312918137535217,5.312918137535218
IST,2017-03-28T19,H-D,5.058,0.5310642041681769,5.310642041681769
IST,2017-03-28T19,H-D,5.059,0.5307871840480292,5.307871840480292
IST,2017-03-28T19,H-D,5.06,0.5304511536555429,5.304511536555428
IST,2017-03-28T19,H-D,5.061,0.53004712461836,5.3004712461836
IST,2017-03-28T19,H-D,5.062,0.52956239973123,5.295623997312299
IST,2017-03-28T19,H-D,5.063,0.5289747399480647,5.289747399480646
IST,2017-03-28T19,H-D,5.064,0.5282299397174335,5.282299397174334
IST,2017-03-28T19,H-D,5.127,0.5278325674667037,5.2783256746670375
IST,2017-03-28T19,H-D,5.128,0.5282257448918316,5.282257448918316
IST,2017-03-28T19,H-D,5.129,0.5283536600784527,5.283536600784528
IST,2017-03-28T19,H-D,5.13,0.5282626013423302,5.282626013423302
IST,2017-03-28T19,H-D,5.131,0.5279801193585874,5.2798011935858735
IST,2017-03-28T19,H-D,5.132,0.5275246603794804,5.2752466037948045
IST,2017-03-28T19,H-D,8.136,0.528384861666649,5.28384861666649
IST,2017-03-28T19,H-D,8.137,0.5308956298784409,5.308956298784409
IST,2017-03-28T19,H-D,8.138,0.5332699619046157,5.332699619046157
IST,2017-03-28T19,H-D,8.139,0.5354278383743392,5.354278383743392
IST,2017-03-28T19,H-D,8.14,0.5374703385791385,5.374703385791385
IST,2017-03-28T19,H-D,8.141,0.5394333145380683,5.394333145380683
IST,2017-03-28T19,H-D,8.142,0.5413331993666115,5.413331993666115
IST,2017-03-28T19,H-D,8.143,0.5431793968954235,5.431793968954235
IST,2017-03-28T19,H-D,8.144,0.5449778043512343,5.449778043512343
IST,2017-03-28T19,H-D,8.145,0.5467324525749745,5.467324525749745
IST,2017-03-28T19,H-D,8.146,0.5484463459654183,5.484463459654183
IST,2017-03-28T19,H-D,8.147,0.5501219283498087,5.501219283498086
IST,2017-03-28T19,H-D,8.148,0.5517614426541273,5.517614426541273
IST,2017-03-28T19,H-D,8.149,0.5533673508165565,5.533673508165565
IST,2017-03-28T19,H-D,8.15,0.5549428308828034,5.549428308828034
IST,2017-03-28T19,H-D,8.151,0.5564921634714354,5.564921634714354
IST,2017-03-28T19,H-D,8.152,0.5580207000845991,5.580207000845991
IST,2017-03-28T19,H-D,8.153,0.559534310684096,5.59534310684096
IST,2017-03-28T19,H-D,8.154,0.5610389205818754,5.6103892058187546
IST,2017-03-28T19,H-D,8.155,0.5625417466184147,5.625417466184147
IST,2017-03-28T19,H-D,8.156,0.5640562458330869,5.640562458330869
IST,2017-03-28T19,H-D,8.157,0.5656129223116175,5.656129223116175
IST,2017-03-28T19,H-D,8.158,0.5673181568851977,5.673181568851977
IST,2017-03-28T19,H-D,8.159,0.5693855046670936,5.693855046670936
IST,2017-03-28T19,H-D,8.16,0.5711236707816628,5.711236707816628
IST,2017-03-28T19,H-D,8.161,0.5726120433392383,5.726120433392383
IST,2017-03-28T19,H-D,8.162,0.5740072657050275,5.740072657050275
IST,2017-03-28T19,H-D,8.163,0.5752394821496244,5.752394821496244
IST,2017-03-28T19,H-D,8.164,0.5760959015863925,5.760959015863925
IST,2017-03-28T19,H-D,8.165,0.5768193089185326,5.768193089185326
IST,2017-03-28T19,H-D,8.166,0.5773606104344461,5.773606104344461
IST,2017-03-28T19,H-D,8.167,0.5777057747073019,5.777057747073019
IST,2017-03-28T19,H-D,8.168,0.577832075532451,5.7783207553245095
IST,2017-03-28T19,H-D,8.169,0.5776338943848978,5.776338943848978
IST,2017-03-28T19,H-D,8.17,0.5770413421875326,5.770413421875325
IST,2017-03-28T19,H-D,8.171,0.5765324190917831,5.7653241909178305
IST,2017-03-28T19,H-D,8.172,0.5755189723840217,5.755189723840218
IST,2017-03-28T19,H-D,8.173,0.5751122188664374,5.7511221886643735
IST,2017-03-28T19,H-D,8.174,0.5748822306197371,5.748822306197371
IST,2017-03-28T19,H-D,8.175,0.574768374746226,5.7476837474622595
IST,2017-03-28T19,H-D,8.176,0.5747377704371196,5.747377704371196
IST,2017-03-28T19,H-D,8.177,0.5747723830375419,5.747723830375419
IST,2017-03-28T19,H-D,8.178,0.574861733514436,5.748617335144361
IST,2017-03-28T19,H-D,8.179,0.574999662037092,5.749996620370919
IST,2017-03-28T19,H-D,8.18,0.5751827339378938,5.751827339378938
IST,2017-03-28T19,H-D,8.181,0.5754094543918832,5.754094543918832
IST,2017-03-28T19,H-D,8.182,0.5757513005403215,5.757513005403215
IST,2017-03-28T19,H-D,8.183,0.5759731356090846,5.759731356090846
IST,2017-03-28T19,H-D,8.184,0.5764262419179076,5.764262419179076
IST,2017-03-28T19,H-D,8.185,0.5769327435614796,5.769327435614796
IST,2017-03-28T19,H-D,8.186,0.5775031408420671,5.775031408420671
IST,2017-03-28T19,H-D,8.187,0.5781619631268481,5.781619631268481
IST,2017-03-28T19,H-D,8.188,0.5789584369701838,5.789584369701838
IST,2017-03-28T19,H-D,8.189,0.5799795526986025,5.799795526986024
IST,2017-03-28T19,H-D,8.19,0.5814167511964262,5.814167511964262
IST,2017-03-28T19,H-D,8.191,0.5824322195959947,5.8243221959599465
IST,2017-03-28T19,H-D,8.192,0.5832627549182072,5.832627549182073
IST,2017-03-28T19,H-D,8.193,0.5840315675305983,5.840315675305982
IST,2017-03-28T19,H-D,8.194,0.5847597401024739,5.847597401024739
IST,2017-03-28T19,H-D,8.195,0.5854627405605537,5.854627405605537
IST,2017-03-28T19,H-D,8.196,0.5861539328345855,5.861539328345855
IST,2017-03-28T19,H-D,8.197,0.5868459848073561,5.86845984807356
IST,2017-03-28T19,H-D,8.198,0.5875532220823175,5.8755322208231755
IST,2017-03-28T19,H-D,8.199,0.5882985921178457,5.882985921178458
IST,2017-03-28T19,H-D,8.2,0.5890699104908084,5.890699104908084
IST,2017-03-28T19,H-D,8.201,0.5901903242368943,5.9019032423689435
IST,2017-03-28T19,H-D,8.202,0.5910014004201404,5.910014004201404
IST,2017-03-28T19,H-D,8.203,0.591578258952897,5.91578258952897
IST,2017-03-28T19,H-D,8.204,0.592022577792996,5.920225777929961
IST,2017-03-28T19,H-D,8.205,0.5923644926545579,5.923644926545579
IST,2017-03-28T19,H-D,8.206,0.5926129590816821,5.926129590816821
IST,2017-03-28T19,H-D,8.207,0.5927726259802186,5.927726259802187
IST,2017-03-28T19,H-D,8.208,0.59285067709261,5.9285067709260995
IST,2017-03-28T19,H-D,8.209,0.5928564888684635,5.928564888684635
IST,2017-03-28T19,H-D,8.21,0.5927974663587815,5.927974663587815
IST,2017-03-28T19,H-D,8.211,0.5926772174079744,5.926772174079744
IST,2017-03-28T19,H-D,8.212,0.5924962463671168,5.924962463671168
IST,2017-03-28T19,H-D,8.213,0.5922529655935186,5.922529655935186
IST,2017-03-28T19,H-D,8.214,0.5919440667764463,5.919440667764463
IST,2017-03-28T19,H-D,8.215,0.5915639869482884,5.915639869482884
IST,2017-03-28T19,H-D,8.216,0.5911032745352218,5.911032745352218
IST,2017-03-28T19,H-D,8.217,0.5905497514986002,5.905497514986003
IST,2017-03-28T19,H-D,8.218,0.5899164095685026,5.899164095685025
IST,2017-03-28T19,H-D,8.219,0.5888937526044576,5.888937526044576
IST,2017-03-28T19,H-D,8.22,0.5880593900731881,5.880593900731881
IST,2017-03-28T19,H-D,8.221,0.5873320073305924,5.8733200733059245
IST,2017-03-28T19,H-D,8.222,0.5866476661722623,5.866476661722623
IST,2017-03-28T19,H-D,8.223,0.5859795999519528,5.859795999519529
IST,2017-03-28T19,H-D,8.224,0.5853137915394567,5.8531379153945675
IST,2017-03-28T19,H-D,8.225,0.5846417514027641,5.846417514027641
IST,2017-03-28T19,H-D,8.226,0.5839569917352986,5.839569917352986
IST,2017-03-28T19,H-D,8.227,0.583253904737943,5.832539047379431
IST,2017-03-28T19,H-D,8.228,0.5825272315283525,5.8252723152835255
IST,2017-03-28T19,H-D,8.229,0.5817716507492868,5.817716507492868
IST,2017-03-28T19,H-D,8.23,0.5809813663029031,5.809813663029031
IST,2017-03-28T19,H-D,8.231,0.5801496094673017,5.801496094673016
IST,2017-03-28T19,H-D,8.232,0.5792679063161269,5.792679063161269
IST,2017-03-28T19,H-D,8.233,0.5783247569709745,5.783247569709745
IST,2017-03-28T19,H-D,8.234,0.5773027084836431,5.77302708483643
IST,2017-03-28T19,H-D,8.235,0.5761702175151077,5.761702175151076
IST,2017-03-28T19,H-D,8.236,0.5748482355776018,5.748482355776018
IST,2017-03-28T19,H-D,8.237,0.5731798201004026,5.731798201004025
IST,2017-03-28T19,H-D,8.238,0.5718839626418568,5.718839626418568
IST,2017-03-28T19,H-D,8.239,0.5707214006306248,5.707214006306248
IST,2017-03-28T19,H-D,8.24,0.5696151352013366,5.6961513520133655
IST,2017-03-28T19,H-D,8.241,0.5685338648282979,5.685338648282979
IST,2017-03-28T19,H-D,8.242,0.5674562008545454,5.674562008545454
