# note=Lokacija: kalenic
# started_utc=2025-10-30T15:10:52Z
t_s,mx,my,mz,yaw_deg
1.284038,4593,1464,-9089,82.123
1.289985,4593,1462,-9090,82.123
1.294446,4592,1461,-9091,82.123
1.300130,4592,1461,-9093,82.123
1.304606,4593,1462,-9096,82.123
1.310057,4594,1463,-9098,82.123
1.314389,4595,1463,-9100,82.123
1.320407,4597,1462,-9102,82.123
1.324827,4598,1461,-9102,82.123
1.329319,4599,1460,-9103,82.123
1.334951,4599,1461,-9103,82.123
1.339406,4599,1462,-9103,82.123
1.345091,4599,1466,-9102,82.123
1.349486,4600,1470,-9102,82.123
1.355240,4600,1473,-9100,82.123
1.359690,4601,1474,-9096,82.123
1.363858,4601,1475,-9096,82.123
1.369785,4601,1473,-9097,82.123
1.374365,4601,1471,-9097,82.123
1.379889,4602,1470,-9095,82.123
1.384344,4603,1467,-9091,82.123
1.390059,4603,1465,-9085,82.123
1.394514,4602,1464,-9079,82.123
1.400174,4600,1463,-9074,82.123
1.404676,4599,1462,-9072,82.123
1.409032,4600,1461,-9073,82.123
1.414409,4601,1459,-9074,82.123
1.419226,4602,1457,-9074,82.123
1.424902,4604,1456,-9075,82.123
1.429369,4606,1458,-9076,82.123
1.435018,4606,1460,-9076,82.123
1.439448,4604,1462,-9077,82.123
1.443850,4600,1465,-9078,82.123
1.449564,4598,1468,-9078,82.123
1.454087,4595,1470,-9078,82.123
1.459677,4594,1471,-9076,82.123
1.464052,4596,1470,-9075,82.123
1.469821,4596,1468,-9075,82.123
1.474313,4596,1464,-9077,82.123
1.479817,4597,1461,-9082,82.123
1.484382,4598,1458,-9090,82.123
1.488835,4597,1458,-9093,82.123
1.494527,4595,1459,-9095,82.123
1.498800,4595,1458,-9094,82.123
1.504670,4594,1458,-9090,82.123
1.509131,4595,1458,-9089,82.123
1.514515,4596,1457,-9087,82.123
1.519299,4596,1456,-9086,82.123
1.523658,4596,1455,-9087,82.123
1.529311,4593,1453,-9086,82.123
