Frequency_Hz,Mean_PLV,Median_PLV
7.182,0.3857677725202441,0.35015099586846826
7.183,0.3884313542353999,0.3487993113761031
7.184,0.3908841235799805,0.3474671224462689
7.185,0.39315098908125634,0.34669969254675453
7.186,0.3940278503020759,0.3474284916258247
7.187,0.39420983533817255,0.3474472128381558
7.188,0.39399316921041977,0.3465226436398931
7.189,0.3932643500083307,0.3445369333209315
7.19,0.3922373570591318,0.34325254741240374
7.191,0.3905852576727628,0.33739049993789827
7.192,0.38913773742946567,0.33552966856741145
7.193,0.38667761077107454,0.33845990677318283
7.194,0.38428539578004733,0.33530915577438364
7.195,0.3811201030564709,0.3326593702630444
7.196,0.3777466903154999,0.33188847015076756
7.197,0.3753493063017584,0.3460894657876054
7.198,0.3727774176227985,0.3379396210865441
7.199,0.37106565002622927,0.3385260881804823
7.2,0.36952877381210864,0.33998890881462734
7.201,0.36782308132516695,0.3389078391093845
7.202,0.36647073722358053,0.3376710093194839
7.203,0.36588057576733324,0.3357654997547667
7.204,0.365927225470255,0.33225418597719936
7.205,0.366577458868347,0.33237129253980696
7.206,0.3666992447997106,0.3490042262497247
7.207,0.36690273555764175,0.3609368784643496
7.208,0.3638916556856431,0.37051868185089504
7.209,0.3594038620908293,0.3785725859787726
7.21,0.35442454813032476,0.34604000774418214
7.211,0.34922225407537894,0.32053893599275085
7.212,0.34404684832626276,0.29933333400522494
7.213,0.3398617377275154,0.2812455737233449
7.214,0.33725193813021853,0.26630839490177605
7.215,0.33696275643229623,0.2638040567248685
7.216,0.3372579712959596,0.27418866913613643
7.217,0.3383375876982011,0.27611185769288343
7.218,0.3398970244944629,0.2725023944556531
7.219,0.3419589595327076,0.28581397985905366
7.22,0.34381831662316303,0.30351039548736675
7.221,0.3455170744879668,0.31513903900953355
7.222,0.3471294143824305,0.3144527856708568
7.223,0.3488288104867163,0.3145834360682859
7.224,0.3499860036411739,0.3155547293090932
7.225,0.35093076640172866,0.3172255657467087
7.226,0.3520036120372489,0.31950971906904485
7.227,0.35288006376138953,0.31235015579461206
7.228,0.3535164069749449,0.29844646000463804
7.229,0.3538817058056136,0.3042309503304931
7.23,0.3559248053813903,0.31043855028033174
7.231,0.3579364304580316,0.31535238837442514
7.232,0.35937721176747484,0.3197546346736936
7.233,0.3603529449873543,0.32372082714873923
7.234,0.3602058425570801,0.3272232510328692
7.235,0.35946653022733766,0.33758422584747233
7.236,0.35894620934347754,0.3387203649826485
7.237,0.35810780476247683,0.33633581640242044
7.238,0.3569272989914458,0.3352289438728606
7.239,0.3553032940872068,0.33162770998930574
7.24,0.35211606030696196,0.33426811221542924
7.241,0.34737879979878655,0.3196023282855718
7.242,0.3425538949751491,0.32434654412485986
7.243,0.33835019842634867,0.3287968777461897
7.244,0.334232830630779,0.3309887505178099
7.245,0.33287372257677356,0.3194212894806729
