Station,Frequency_Hz,Mean_PLV,Median_PLV,Hours_Available
KNG,6.686,0.39960136259243245,0.383821245128107,24
KNG,6.687,0.3978241800278554,0.3809953197582267,24
KNG,6.688,0.3951993606270277,0.3849084373837279,24
KNG,6.689,0.39213439167544784,0.39720968244331767,24
KNG,6.69,0.388679886319677,0.3956764199769479,24
KNG,6.691,0.3856059008842598,0.3874663207264858,24
KNG,6.692,0.38315578005600753,0.3783925154341503,24
KNG,6.693,0.3804463029581084,0.3819309130164098,24
KNG,6.694,0.3766251426482996,0.381392137914115,24
KNG,6.695,0.3719355025841202,0.37668738872133123,24
KNG,6.696,0.3667657566612584,0.3682688285057176,24
KNG,6.697,0.3614123364585693,0.35875131951072564,24
KNG,6.698,0.35540655915435715,0.34862394589046897,24
KNG,6.699,0.34909926916800305,0.3389756724479167,24
KNG,6.7,0.34203330819244887,0.32167292688822785,24
KNG,6.701,0.33450361103657866,0.2929840031007105,24
KNG,6.702,0.3284951430525378,0.2672600355000895,24
KNG,6.703,0.3216638344019591,0.261162042175845,24
KNG,6.704,0.3156391029381162,0.25948799910781034,24
KNG,6.705,0.3106575689869433,0.2578561858932952,24
KNG,6.706,0.30692250000394233,0.25610230998261674,24
KNG,6.707,0.30453888897482173,0.2621125765411056,24
KNG,6.708,0.3035382716982268,0.2678070649327412,24
KNG,6.709,0.303837101644493,0.26859374668402386,24
KNG,6.71,0.30474277898518604,0.2631925208463643,24
KNG,6.711,0.30630535555151717,0.2595408930412584,24
KNG,6.712,0.3087980770712364,0.2627624199055761,24
KNG,6.713,0.31177771775600077,0.26540499373896437,24
KNG,6.714,0.31529459113257974,0.26742525101470455,24
KNG,6.715,0.31796378654316126,0.2774192745085332,24
KNG,6.716,0.3201462219125124,0.29440647010396287,24
KNG,6.717,0.3221692571510588,0.2943757853771417,24
KNG,6.718,0.3238406248835796,0.29409816442782577,24
KNG,6.719,0.3245846388841411,0.29371975766335195,24
KNG,6.72,0.32446335670936166,0.292027501288586,24
KNG,6.721,0.3251615497772031,0.2847330762222902,24
KNG,6.722,0.32522574630009854,0.2760110819126124,24
KNG,6.723,0.3241032077451509,0.26662219214685345,24
KNG,6.724,0.32386008155076274,0.26289443911129795,24
KNG,6.725,0.3236273230523014,0.26012893854554064,24
KNG,6.726,0.32350319999488564,0.26882951402796446,24
KNG,6.727,0.3245894987953823,0.27726668806407295,24
KNG,6.728,0.32739862580534645,0.2912908448091934,24
KNG,6.729,0.3309212593446514,0.30934805626429385,24
KNG,6.73,0.33540312176636505,0.3213805552114879,24
KNG,6.731,0.33970747924262806,0.33246984023487425,24
KNG,6.732,0.34391794307478724,0.3427674752169624,24
KNG,6.733,0.34761055856336504,0.3379065110726536,24
KNG,6.734,0.3500360943089676,0.33348009410976104,24
KNG,6.735,0.3523571752282855,0.32757583841917326,24
